Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Aromatic Heterocycles,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA,SMILES
4,17,16,1,4.672,11,1,4,63,16,7,4,5,1,2,895.345,369.131,2,230.52,CC(OC(=O)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@]3(C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)C1CCCC1)C)O)OC(=O)C)O)c1cccs1)C
4,15,14,1,4.976,12,1,4,62,15,8,4,6,2,3,861.441,363.089,2,193.23,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1([C@@H]2[C@H](OCc2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccn3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@@H]2[C@H]1O[C@@H](O2)CNC1CC1)C)C
3,19,18,3,3.25,14,0,5,70,19,7,5,4,1,1,971.358,402.528,3,277.05,OCC(COC(=O)O[C@H]1C[C@H]2OC[C@]2([C@@H]2[C@]1(C)C(=O)[C@H](OC(=O)C)C1=C(C)[C@H](C[C@@]([C@H]2OC(=O)c2ccccc2)(C1(C)C)O)OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)OC(=O)C)O
3,14,13,3,4.096,11,0,4,61,14,7,4,4,1,1,839.352,353.724,3,204.22,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)C2)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C
3,17,16,3,4.194,9,0,3,66,17,8,3,5,2,2,911.336,380.156,3,228.75,CC(=O)O[C@H]1[C@@H]2CO[C@@H]2[C@H]2[C@@]3([C@@H]1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@@H]([C@H](c4ccccc4)NC(=O)c4ccccc4)O)C(=C(C1(C)C)[C@H](C3=O)OC(=O)OCCOCO2)C)C
3,24,23,1,4.889,27,0,4,79,22,5,4,4,1,1,1155.474,469.821,1,285.9,CSSCCOCCOCCOCCOCCC(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1cc(OC)ccc1OC)(CO3)OC(=O)C
3,16,15,3,5.057,9,0,3,68,16,8,3,5,2,2,939.404,395.089,3,211.68,CC(=O)O[C@H]1[C@@H]2CO[C@@H]2[C@H]2[C@@]3([C@@H]1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@@H]([C@H](c4ccccc4)NC(=O)c4ccccc4)O)C(=C(C1(C)C)[C@H](C3=O)OCOCC(COCO2)(C)C)C)C
3,14,13,2,3.482,8,0,5,56,14,6,5,4,1,1,779.352,325.664,2,207.38,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](Oc3ccccc3)C3[C@@]4(CO[C@@H]4CC([C@]3(C(=O)[C@@H](C(=C1C)C2(C)C)O)C)O)OC(=O)C)O)c1ccccc1
3,21,15,3,9.481,11,0,1,69,15,7,1,4,1,1,1074.112,426.627,3,196.49,O=C(O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@@](C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)OCC(Cl)(Cl)Cl)(C)[C@@H](OC(=O)OCC(Cl)(Cl)Cl)C[C@@H]1[C@]3(CO1)OC(=O)C)CCc1ccc2c(c1)cccc2
3,18,17,1,4.805,13,0,4,63,16,5,4,4,1,1,919.348,375.491,1,230.52,CSSCCC(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C
3,17,16,2,4.126,8,0,3,64,17,7,3,5,2,2,893.383,371.511,2,220.91,CC(=O)O[C@H]1[C@@H]2CO[C@@H]2[C@H]2[C@@]3([C@@H]1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@@H]([C@H](c4ccccc4)NC(=O)OC(C)(C)C)O)C(=C(C1(C)C)[C@H](C3=O)OCOCCOCO2)C)C
3,17,16,1,4.617,11,1,3,63,16,8,3,6,3,4,897.408,372.418,2,193.67,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O)c1nccs1
3,15,14,3,3.736,10,0,4,62,15,7,4,4,1,1,853.331,357.885,3,221.29,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C
4,16,15,1,5.037,12,1,4,61,15,8,4,6,2,3,867.398,360.729,2,193.23,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1([C@@H]2[C@H](OCc2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3nccs3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@@H]2[C@H]1O[C@@H](O2)CNC1CC1)C)C
3,16,15,2,4.492,11,1,3,67,16,9,3,6,3,4,923.42,389.788,3,201.51,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@]([C@H](c3ccccn3)NC(=O)c3ccccc3)(O)C)C(=C(C2(C)C)[C@@H]2[C@H]1O[C@@H](O2)CN1CCOCC1)C)C
3,15,14,3,3.592,10,0,4,62,15,7,4,4,1,1,853.331,357.885,3,221.29,CC(=O)O[C@H]1[C@@H]2CO[C@@H]2[C@@H]([C@@]2([C@@H]1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)c3ccccc3)O)C(=C(C1(C)C)[C@H](C2=O)OC(=O)C)C)C)O
3,20,18,1,4.626,13,0,4,69,18,6,4,5,2,2,1003.417,411.464,1,237.0,CSSCCN1CCN(CC1)C(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C
3,17,16,1,4.617,11,1,3,63,16,8,3,6,3,4,897.408,372.418,2,193.67,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O)c1ncsc1
3,15,14,2,4.568,10,0,3,60,15,6,3,4,1,1,835.378,349.559,2,202.45,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)OC(C)(C)C)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C
3,16,15,2,5.191,10,0,3,66,16,8,3,6,3,3,918.451,386.084,2,197.85,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)(O)C)C(=C(C2(C)C)[C@@H]2[C@H]1O[C@@H](O2)CN1CCOCC1)C)C
3,16,15,1,4.847,11,1,3,60,15,7,3,5,2,3,855.398,355.58,2,184.44,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2nccs2)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,14,14,5,7.911,15,0,2,75,14,9,2,4,1,1,1016.398,434.547,5,206.1,O=C(O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)CCc3ccc(cc3)C(=O)c3ccccc3)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C)CCc1ccc(cc1)C(=O)c1ccccc1
3,12,12,5,7.917,9,0,2,67,12,9,2,4,1,1,904.346,387.364,5,171.96,O=C(O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc4c(c3)cccc4)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C)/C=C/c1ccc2c(c1)cccc2
3,11,11,3,4.499,6,0,3,53,11,7,3,4,1,1,724.288,306.739,3,165.89,O=C(O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@]3(C(=O)[C@@H](C(=C1C)C2(C)C)O)C)O)OC(=O)C)/C=C/c1ccc2c(c1)cccc2
3,17,16,1,4.565,12,1,3,66,17,8,3,6,3,4,921.462,386.256,2,202.9,COc1ccc(nc1)[C@@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4CC[C@]3([C@H]3[C@@H](C(=C1C)C2(C)C)O[C@H](O3)CN1CCOCC1)C)OC(=O)C)O)NC(=O)OC(C)(C)C
3,18,17,1,3.657,10,0,3,62,18,6,3,5,2,2,871.363,358.758,1,245.82,CC(C[C@@H]([C@H](C(=O)O[C@@H]1C(=C2[C@@H](OC(=O)C)C(=O)[C@]3([C@H]([C@@H]([C@]4([C@H]1OC(=O)O4)C2(C)C)OC(=O)c1ccccc1)[C@@]1(CO[C@@H]1C[C@@H]3O)OC(=O)C)C)C)O)NC(=O)OC(C)(C)C)C
3,16,15,1,4.847,11,1,3,60,15,7,3,5,2,3,855.398,355.58,2,184.44,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2cscn2)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,14,13,1,5.064,10,0,3,59,14,6,3,5,2,2,828.477,349.123,1,171.55,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@H](C1)OC(=O)[C@@H]([C@H](C(C)(C)C)NC(=O)OC(C)(C)C)O)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,30,29,1,4.989,45,0,4,97,28,5,4,4,1,1,1419.632,576.882,1,341.28,CSSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1cc(OC)ccc1OC)(CO3)OC(=O)C
3,20,19,1,4.823,15,0,4,67,18,5,4,4,1,1,979.369,398.448,1,248.98,CSSCCC(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1cc(OC)ccc1OC)(CO3)OC(=O)C
3,18,14,2,0.786,8,0,11,61,18,6,5,4,1,1,861.378,352.633,2,318.95,CC(=O)O[C@@]12CO[C@@H]1C[C@@H]([C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O.O.O.O
3,14,14,3,5.719,10,0,1,63,14,7,1,4,1,1,862.32,364.062,3,195.1,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@@](C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)C)(C)[C@@H](OC(=O)/C=C/c1ccc(cc1)C(=O)c1ccccc1)C[C@@H]1[C@]3(CO1)OC(=O)C
3,16,15,2,4.801,10,0,3,65,16,8,3,6,3,3,904.436,379.719,2,197.85,CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@@H]2[C@H]1O[C@@H](O2)CN1CCOCC1)C)C
3,22,20,1,4.643,15,0,4,73,20,6,4,5,2,2,1063.438,434.421,1,255.46,CSSCCN1CCN(CC1)C(=O)O[C@H]1C(=O)[C@]2(C)C(O)C[C@@H]3[C@](C2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)C=C(C)C)O)C2)(C)C)O)OC(=O)c1cc(OC)ccc1OC)(CO3)OC(=O)C
3,17,15,1,4.695,11,1,3,65,16,8,3,6,3,4,909.442,378.943,2,193.67,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O)c1cccc(n1)F
3,14,13,2,3.619,9,0,5,57,14,6,5,4,1,1,793.367,332.029,2,207.38,CC(=O)O[C@@]12CO[C@@H]1C[C@@H]([C@@]1([C@@H]2[C@H](OCc2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O
3,15,15,1,2.983,10,0,1,55,15,5,1,4,1,1,768.299,318.157,1,204.33,CC(=O)OCC[C@@]12[C@@H](OC(=O)C)C[C@@H](C(=C)[C@H]1[C@H](OC(=O)C)[C@@H]1CC(=O)[C@@]3([C@]([C@H]([C@@H]2OC(=O)C)OC(=O)C)([C@@]1(C)CO3)O)C)OC(=O)/C=C/c1ccccc1
3,17,15,1,4.565,10,1,3,63,16,7,3,5,2,3,881.411,366.267,2,201.51,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2ncccc2F)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C)C
3,16,15,1,4.847,11,1,3,60,15,7,3,5,2,3,855.398,355.58,2,184.44,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2cncs2)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,17,16,1,4.617,11,1,3,63,16,8,3,6,3,4,897.408,372.418,2,193.67,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O)c1scnc1
3,16,16,1,4.063,11,1,3,61,16,6,3,4,1,2,852.357,353.376,2,231.63,CCC(=O)O[C@H]1C[C@H]2OC[C@]2(C2[C@]1(C)C(=O)[C@H](O)C1=C(C)[C@H](C[C@@]([C@H]2OC(=O)c2ccccc2)(C1(C)C)O)OC(=O)[C@@H]([C@H](c1ccco1)CC(=O)OC(C)(C)C)O)OC(=O)C
3,17,16,1,4.586,10,1,3,66,17,8,3,6,3,4,919.447,385.304,2,210.74,O=C(OC(C)(C)C)N[C@H]([C@](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4CC[C@]3([C@H]3[C@@H](C(=C1C)C2(C)C)O[C@H](O3)CN1CCOCC1)C)OC(=O)C)(O)C)c1ccccn1
3,12,12,3,4.577,8,0,3,57,12,7,3,4,1,1,778.299,329.641,3,182.96,O=C(O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C)/C=C/c1ccc(cc1)C(=O)c1ccccc1
3,21,15,3,9.562,10,0,1,69,15,7,1,4,1,1,1072.097,425.937,3,196.49,O=C(O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@@](C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)OCC(Cl)(Cl)Cl)(C)[C@@H](OC(=O)OCC(Cl)(Cl)Cl)C[C@@H]1[C@]3(CO1)OC(=O)C)/C=C/c1ccc2c(c1)cccc2
3,15,14,1,4.443,11,1,4,60,15,7,4,5,2,3,835.426,351.365,2,193.23,CNC[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2ccccn2)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C
3,16,15,3,4.031,9,0,3,65,16,8,3,5,2,2,897.357,375.994,3,211.68,CC(=O)O[C@H]1[C@@H]2CO[C@@H]2[C@H]2[C@@]3([C@@H]1[C@H](OC(=O)c1ccccc1)[C@]1(O)C[C@H](OC(=O)[C@@H]([C@H](c4ccccc4)NC(=O)c4ccccc4)O)C(=C(C1(C)C)[C@H](C3=O)OCOCCOCO2)C)C
4,15,14,2,4.47,9,0,3,60,15,7,3,5,1,1,831.347,347.602,2,210.29,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@@H]2[C@]([C@H]3[C@@H]([C@]3(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)OC(C)(C)C)O)C3)(C)C)O)OC(=O)c1ccccc1)(CO2)OC(=O)C
3,13,13,3,5.641,8,0,1,59,13,7,1,4,1,1,808.309,341.161,3,178.03,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc4c(c3)cccc4)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)C)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C
3,15,14,1,4.834,10,0,3,62,15,7,3,6,3,3,870.488,365.961,1,180.78,O=C(OC(C)(C)C)N[C@@H](C(C)(C)C)[C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O
3,15,14,2,3.26,8,0,5,58,15,6,5,4,1,1,807.347,336.191,2,224.45,CC(=O)O[C@@]12CO[C@@H]1C[C@@H]([C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)OC(C)(C)C)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O
3,16,14,1,4.924,11,1,3,62,15,7,3,5,2,3,867.432,362.105,2,184.44,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2cccc(n2)F)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,15,14,1,4.785,11,1,3,61,15,7,3,5,2,3,849.441,357.94,2,184.44,CN(C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@@H]3[C@]([C@H]1[C@@H]([C@]1(C(C2=C(C)[C@@H](OC(=O)[C@@H]([C@H](c2ccccn2)NC(=O)OC(C)(C)C)O)C1)(C)C)O)OCc1ccccc1)(CO3)OC(=O)C)C
3,14,14,2,4.425,9,0,1,58,14,6,1,4,1,1,800.304,335.37,2,195.1,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)/C=C/c3ccc(cc3)C(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@]3(C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)C)C)OC(=O)C)OC(=O)C
3,17,15,1,4.695,11,1,3,65,16,8,3,6,3,4,909.442,378.943,2,193.67,O=C(OC(C)(C)C)N[C@H]([C@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OCc3ccccc3)[C@H]3[C@@]([C@H]4[C@@H](C(=C1C)C2(C)C)O[C@H](O4)CN1CCOCC1)(C)CC[C@@H]1[C@]3(CO1)OC(=O)C)O)c1ccc(cn1)F
3,13,13,2,4.266,8,0,1,54,13,6,1,4,1,1,748.309,313.158,2,178.03,CC(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)CCc3ccc4c(c3)cccc4)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@]3(C(=O)[C@@H](C(=C1C)C2(C)C)OC(=O)C)C)OC(=O)C)OC(=O)C
3,13,13,5,7.914,12,0,2,71,13,9,2,4,1,1,960.372,410.955,5,189.03,O=C(O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccc4c(c3)cccc4)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C)CCc1ccc(cc1)C(=O)c1ccccc1
3,11,9,1,-0.016,2,0,7,33,10,4,6,3,0,0,478.114,193.893,1,181.62,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@@H]1C(=C)c3cccc(c3C(=O)C1=C2O)O)O)O)C.Cl
3,12,9,1,0.861,2,0,7,34,10,4,6,3,0,0,514.091,204.886,1,181.62,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)O)C.Cl
3,12,10,1,-0.822,2,0,8,34,11,4,7,3,0,0,496.125,199.377,1,201.85,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1[C@@H](O)[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C.Cl
3,9,8,1,0.121,2,0,6,30,9,4,5,3,0,0,414.143,171.27,1,161.39,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@@H]1Cc3cccc(c3C(=O)C1=C2O)O)O)O)C
3,12,10,1,0.536,5,0,6,36,11,4,5,3,0,0,523.172,213.345,1,173.86,CON(Cc1ccc(c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=C(C(=O)[C@]3(C(=C1C2=O)O)O)C(=O)N)O)O)C.Cl
3,15,10,1,-1.143,2,0,10,37,14,4,9,3,0,0,542.13,209.367,1,259.38,OP(=O)(O)O.CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C
3,16,11,1,-0.214,2,0,9,38,14,4,8,3,0,0,576.082,220.37,1,256.22,OS(=O)(=O)O.CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)O)C
3,13,12,1,-1.016,6,0,7,42,13,5,7,4,1,1,586.264,242.502,1,194.34,OCCN1CCN(CC1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O
3,15,13,1,-1.563,7,0,8,45,15,5,8,4,1,1,630.254,257.823,1,231.64,OCCN1CCN(CC1)C(C(=O)O)NC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O
3,13,11,1,0.171,5,0,7,42,13,5,7,4,1,1,585.232,240.904,1,208.17,OC(=O)C1CCCN(C1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O
3,12,9,1,-2.337,2,0,5,34,10,4,4,3,0,0,516.061,228.848,1,187.28,CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2[O-])C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)[O-])C.[Ca+2]
3,21,17,2,-0.319,11,0,9,66,20,8,9,6,3,3,936.358,384.028,2,290.28,O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)COc1ccccc1.OCCN1CCN(CC1)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O
3,16,15,1,-3.236,6,0,11,45,16,5,11,4,1,1,635.233,256.028,1,269.81,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O)O)NCNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O
6,22,20,2,-0.375,11,0,12,72,22,8,12,6,0,0,1000.407,412.613,2,341.74,CN(CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O)CCN(CNC(=O)C1=C(O)[C@@H](N(C)C)[C@H]2[C@](C1=O)(O)C(=C1[C@H](C2)[C@](C)(O)c2c(C1=O)c(O)ccc2)O)C
