,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
SR-HSE,1.075017050466241,0.00019230274524500114,1.0357973122103163,1.011018491055299,1.4773852722555234,3.3335532854125653,1.7826552518596388,0.40064369007486494,2.3669356716099035,0.10943415091822827,0.8125958528097589,0.007639238217687882,1.6471845658896835,0.16546869148584603,0.682220474262241,3.161965463238292,0.16678372248678233,1.8039338408884058,0.008958400997845445,4.891162018324079,1.7935166844209416,0.13814738821156236,1.287341904043563,4.354305641693948,0.29340266539310894,2.654929974483643,1.4519539173971467,0.07823013484601282,0.00796977936599686,0.00011407006145245533,0.7381781756660438,1.2730426829132695,0.021873141407396348,0.5106675263962577,0.5529489436614349,0.8078775868608976,1.3754739395310065,0.6093965169438254,7.282581246069954,0.08526908513928086,5.238727818405775,3.696802418080689,0.23860145367862062,2.748010144903717,0.583380883670016,3.695364754829178,0.3323210414150279,0.0408961949142299,9.859153015566235,0.883243251138228,0.8174126274531127,0.0008636672279456871,2.607450623691868,0.04731344624832919,2.5043357568515856,3.6536087447490617,0.0813896730125217,0.00263973096454423,0.11320924388446856
SR-MMP,3.3070761202747296,0.5657835681768509,0.20599938510652357,2.6461135287673554,0.09739600274655241,0.1081473230211761,1.3277968907411188,0.07020654473091105,0.8130507843556215,0.07641736213449876,0.3042487192021525,1.4447377937161514e-05,0.0035240996146118603,0.00030248695019167315,0.0317031623863762,0.017682427915428806,0.088997196068587,0.029590135851614147,0.07542851790939445,0.08392975723421096,0.08174061718079273,0.08637759300345563,0.013625242798316492,0.049710429930386275,0.07880313084356426,0.8081632212906071,0.03634620474602836,0.08566366282666948,0.6366799598124193,1.2992557209489304,0.7528377446712973,0.11137763259925165,2.8212981068035754,0.6133352575053092,2.63081819579533,0.2766234336577393,0.19608457398545687,0.7274688886291107,0.5745798637976696,0.08518868097800222,0.13790865527606608,0.0006581072065796269,0.08008327058634779,0.019620993324629566,0.06279835802269515,0.5441235973831038,0.16177866899410084,0.8395635710639348,0.004883521246318439,0.20352434960707952,0.1561423296709959,0.9717575479698676,0.18407534281400004,0.4772322497398536,2.3590513638134616,0.001279099203345247,0.3270801356814577,0.011421584020720419,1.3831478553653103
SR-p53,2.0784383528421086,0.29569274156284087,0.32409863772139186,1.809759980457439,0.14910562000096528,1.5207577941079715,1.1893167260378,3.502774287145073,2.3612126429691744,0.31960431040633624,0.5006473338472149,0.6713376474651551,0.9114605154768791,3.8483328682759526,0.960247531872742,0.4578366457959503,0.0035955529652033904,0.8278327672910056,0.08433252251573517,0.9753145398212439,0.13648662601553932,0.20170638009982741,0.046529246544259766,0.060482748928552155,0.006689095838662893,0.0006232873241751205,0.9383590884734354,0.11273951304265246,0.003525440742906543,0.34062922198486717,0.6157696109009834,0.16134008973749922,0.1708459500811877,0.27389082430352846,0.007678857498328811,0.1367772323584184,0.42035689828583844,1.651428674131767,0.5497529297826714,2.408825770776386,0.5450447345626838,2.1880116969942294,1.0396625657554057,2.6905396731569593,0.08746086929128037,0.19691736191371767,0.3935495591221413,1.0622068255406023,0.13405111578644074,2.521044088569228,0.379568015100649,0.5949768402649914,0.12537093184053943,6.92989597693331,0.30136471624004196,2.8201796889288526,0.5648069998112029,5.905522626043638,0.010041983455035436
MW,0.6356216623512176,5.606855830411783,0.0017793516688199976,1.544236843255874,0.3058530278892494,0.22974551146147723,0.7049685876688355,0.0039222584209803275,0.027947101248582025,0.3014091211896865,0.2110655257125916,0.4041945188190983,0.27263231330763105,0.04475037858474457,0.01088924713445669,0.08289597716220598,0.00039832884408686587,0.0018925988743063085,0.12203334119696076,0.006114574190834918,0.1627458964679259,0.17411994690207336,0.48387232316362133,0.35954718596776764,0.0007687780926325175,0.0013444813481172132,1.0519533599585473,0.011682902750365907,1.4357621914184957,0.3350749880436448,0.0017191101354653547,0.6367488566638548,0.2877203576987045,0.22429224875518033,0.15194062121691265,0.15981144304452996,0.051974375094315024,0.24490972636492989,0.06201491907947041,0.40018797621826563,0.6824598556523378,0.014885371806033727,0.0016413120463468097,0.15576875737117601,0.04460548132690364,0.014897916954742664,0.17651048004189335,0.007124249599881133,0.038073778701823324,0.005045327204006971,0.02729947628281307,0.6756835177247446,0.6462800616224357,0.0017110089946991468,0.004020285165108446,0.01626067084583643,0.031149702287927752,0.049417696030182076,0.053100413941161155
Vol,0.0009050464140701422,0.008397505035199556,0.00026683540718380283,0.006747378431033947,0.238252422749616,0.00033517941886051063,0.0228768726813634,0.00021224905588819318,0.335571280298981,0.13502631273974644,1.295795592735972,4.789549393963508,7.175843049958325,1.7945424673229022,8.176064628233028,4.959065794444602,0.01233212319389495,11.627128418273767,0.17638258388956504,19.4954179533752,7.549298979183606,1.0440707450715463,3.1058411701136266,6.413579723895316,8.286170401638513,0.2869501580172523,0.8532729825175077,0.1755795635281864,0.11337846092861936,0.24962863470732888,0.8426165229305351,0.07846291716632295,1.8596456672625687,0.2015216093436326,1.525387350197544,0.05978464498945505,0.6085130815444905,0.2319016226114099,0.33446035415451486,0.13706494999175894,0.5528611962058284,0.04341241007011961,0.002563497524559538,0.48462927342937034,0.1259442041928096,0.01712102158138587,0.8362758391003107,0.046314258910339204,0.3276317487895378,0.023557275374463917,0.014310940495294041,0.7010680318832219,0.030909570272942274,0.19101220495159138,0.0058917617139075664,0.1432586624185348,0.003834476719164833,0.011549079756869607,0.18129881446394905
Dense,0.4654592308600499,0.44092692263832517,1.9278096807896046,0.11786918783933768,0.01883303670648327,0.04956945321273042,8.267727506313747,0.2768608839540539,0.004318811435430886,2.172045743773917,0.040573158639046404,8.323296350461964,5.261517959905138,0.2504440392557382,4.923585692384645,0.7774561922061042,0.3532627575438236,0.4725368680750282,0.7199678401007765,0.27187816523154834,0.30866344549749164,0.005119521842202453,0.38637417916417033,1.9113401340977745,0.8797333476605435,0.5582860095428448,4.514518364375135,0.0036188455456476224,0.31878153014722843,0.12245084469956388,1.883490370716201,0.211891662832167,0.8507988893974386,1.51084321366556,2.748329416510865,0.005366171542506555,0.00034315221075113263,0.40573948761405393,1.1179281809669628,1.086938670078354,2.5823034436034313,0.04485922413293415,0.2561197605401795,1.3042413965383015,1.370437660455966,0.3166183642331234,1.7734896933606799,1.2876492187858108,0.07857486266209066,1.5411591666196016,0.038858382349784844,3.3829850995307624,1.8950007099111241,3.244533349883822,0.5852742796030698,1.596693815515828,0.004950228885421961,0.5513208178540566,2.709174227307834
nHA,0.1754337135982247,6.4783248236557105,0.233545686263327,1.227436375802511,0.24283749408652278,0.016936384721465057,0.02588201239596635,0.2715540000838879,0.003434595700648812,0.18458076079601343,0.7442083382757977,0.04781230854843534,0.915056378547263,0.00839790540612101,0.01809111660652335,0.10658344958340618,0.17405483004016306,0.005805697296902661,0.0925060362247099,0.5424640725716511,2.3166247408441373e-06,4.732989920359162e-06,0.05328185581578605,0.8592515049354231,0.1562811636541937,0.0005518983892742996,0.2096917911545511,0.06933250955017105,0.40531356623020426,0.06939933492851029,0.2991086603082027,0.12010095032912502,0.022633366188463823,0.05923924941709976,0.032887497319454166,0.031087743937681264,0.3552041119065273,0.01948985819505514,0.27154784657049025,0.08019417646012252,0.006207314538242872,0.0006864848320797391,0.017107629471257563,0.08644576443428868,0.027557831382625134,0.0042926629229542235,0.0014124020226660727,0.010195543514624018,0.17957522549799204,0.0233960603945488,0.03097127860229631,0.1538806721334396,0.4114558473408466,0.2840418056841274,0.09129257044186799,0.12111865636528477,0.04514858929445552,0.04010669507277572,0.06475961490866596
nHD,0.6925305695644696,3.5152329649563376,0.001938415044282003,0.7020245333849958,0.00629449880217724,0.5623468166270079,1.595130607470997,0.0021297986759708106,0.6539003096559219,1.2452221067929896,1.8693116454636296,0.3976847454107672,1.8434117691758698,1.1035479993667796,0.13607969812071838,0.17660605275478228,3.388794838900732,1.7647091071260688,0.046303007178347406,0.007517948424889187,0.23167911930048285,0.4548366445721114,4.384028499776373,1.5380913748848524,0.8100557309411233,0.2630794033788934,0.21628392099592814,0.022884675799395494,0.010977496046442062,0.2712814098582865,0.20887243231200556,1.1151183556873208,0.35926142676860706,1.545369318986941,1.0770629040004496,0.32860582220437695,2.491975992723493e-06,0.003275940944682653,0.4920073130460971,0.17360269836865572,1.2255464493259187,0.3093939048538612,0.029873173128089934,0.37656881140211157,1.2635905655866273,0.030277129333064604,0.11570778912094967,0.5205060987120003,0.03702405475502945,2.8359468780203256,4.2389353093107,0.9507221608600505,1.109931323753082,0.1135570695749304,0.01946275431420367,0.5075033283118374,0.4483702712367672,1.824990259882767,0.05273988931500291
TPSA,0.4745094976531731,6.304409748721425,0.29496267680092275,0.40155212377519245,0.13781960170843444,0.020456004463760214,0.12608010339132367,0.013619785817487953,0.0021159915852848625,0.2387356136677819,1.036659596352852,0.0719055017165904,0.8633667762649957,0.2652565289036024,0.003462554845205631,0.000288160326670177,1.3298347985978365,0.19964553441520438,0.003586055219269574,0.5760038589629632,0.027547932789769105,0.12139960507206356,0.3558357176147088,1.4592040774315589,0.4941990954254826,0.001880779077653993,0.27374736841749997,0.09019950861930308,0.005636335929643075,0.05622722367134318,0.07537466583037865,0.1861592829939023,0.09608405937081696,0.028748375700816647,0.005743067860149576,1.2875503902271914e-06,0.2872896308763022,0.020799015824081578,0.11444633028582989,0.05562177414497107,0.007422256257790403,0.06853559097963507,0.09243021491460755,0.009975087209371524,0.0045521707680597585,0.04420580928497288,0.0034589727019355876,0.007803317831135135,0.06364423951406456,0.4727606733715424,0.2380236033093177,0.00801805036644136,0.3751099859672833,0.12996600722125926,0.049359220694251686,0.000906674404805577,0.004948262521482134,0.560943709339779,0.02432398691121122
nRot,0.012981615574560767,2.6475628031506893,0.09012018256316018,2.8102149686487614,3.9930766133125113,0.019211687762239357,0.33383799642057993,0.27765618595016733,0.5261025874365483,0.28526676925014205,0.7082734437342616,1.9936259895412354,1.9168381533887118,4.779897528090251,1.5979396227169786,2.1555594765887585,1.3813081382210082,1.3393961670774623,1.6149052135752844,0.06927706878409867,0.7900523871604457,0.11879967225378724,0.8447724407991439,0.9800478435181691,0.004828491886257786,0.27678853927508146,0.25609842387118353,0.6104850493586534,0.10204143182318069,0.9182863479904864,0.034484316233441135,0.4201786707937976,0.15855555786593353,0.013975838535470707,0.5169405574975744,0.2438187926589511,0.4669383575232202,0.1636253564512771,0.04578009429523133,0.2732504387740201,0.19896226959170296,0.03194626938025042,0.31996661149814537,0.3522412013234624,0.021708140842220634,0.04975463962332121,0.00010177103960174265,0.3311004589039188,0.4754965850042812,0.6438722858980148,0.13127460940102528,2.0079072601790147,0.9090485313590305,0.06963371643301705,0.05082129601376509,2.016697987202025,1.1256451543297605,0.2493898148187788,0.03161606852656663
nRing,2.557783599221268,1.697422912711562,0.7500019388754103,0.3283734869893448,2.4415867895895604,0.14277578597449284,1.4610706752987237,0.019400484504495268,0.009623301660143972,0.8944801754360866,0.3046388107252096,0.04948523990555406,0.15405032175949301,0.8227297558980263,0.3082591693093147,0.48283124425217816,1.3332824367296943,0.01338608962556911,2.300982355073894,0.059354693441574055,0.13929080718395964,0.1776581003744568,0.002245361571989757,0.1409002648938161,0.9504411415024503,0.11979001319491263,2.5284965279327385,0.2607616023583086,1.442790889349233,0.14705593849534013,0.5784517917591958,1.439759027525383,0.23149937520366828,0.234312336545647,0.18701884875170344,0.2711769907490872,0.19756988298394945,0.09245342830535765,0.07142725380050668,0.11214112820624499,0.352474150968895,0.0030767040201274986,0.3045670058504498,0.865307788185034,0.303140397348633,0.03834652609593541,0.6245469365630931,0.2506009156127992,1.9410492354683457,0.7594893601384696,0.08860673608834378,0.11020558881586134,0.7147627033005776,0.23146205050047944,0.01127609847684268,0.022373276231055853,0.04707288168432904,0.04889871788942683,0.17494644201588394
MaxRing,1.8109576872244908,1.1325470542851341,1.651285184246014,0.08493945096299418,2.2109754433436697,0.5095592065044899,0.6418521382695382,0.17523417008780717,0.5009643527514546,0.31285023802565665,0.0878070384402398,1.6406722613389961,0.04939452872164486,0.7781194258969749,5.556232780931232e-07,0.11776417735339376,0.434635039408964,1.311263920353404,0.10882948801506469,0.000783560634476969,1.6556845147200034,0.007941747892156799,1.022578652118408,0.025093452896728215,2.103976600588374,0.14807523109242055,0.02196312773579577,1.23159239893266,1.6991454935887982,0.0380163387496007,0.07382332823849776,1.4493181817471514,0.43133782764171597,0.650028865103006,0.2910232117420569,4.496718785749943,0.20980395616909606,0.053833456043904514,5.348640666056605,4.10896423063418,0.3098993290383629,0.039867611622682465,0.019155302357347248,0.7702484074971074,0.15486731870156042,0.623460905169575,8.790816234786474,0.003650045797716511,0.25233882602839,0.4927512360305632,0.23659373421548802,0.6393037839747293,9.333577889177585,0.0763618059096176,0.002687958683079621,2.2286359064929178,0.08342947691898948,0.07062326150837223,0.015014919720053506
nHet,0.07830861504189701,6.124558576023623,0.6933667713304547,1.1417537957327477,0.1068739250110787,0.07476096174212196,0.9644430760307487,0.5125657880637075,0.00705138278513654,0.019851851174473054,0.28989444661865016,0.012285416562764152,0.35880400933317713,0.033646052371646466,0.3228466996605023,0.03651512997244753,0.10110784691836734,0.3037846161306367,0.2309274661071861,0.8592721305592516,0.1137396587308395,0.15027103725329322,0.005582665291435077,1.206435032527854,0.01875324898259545,0.035332117900598724,0.06225030127650987,0.13271525469998258,1.2516866466707248,0.22097654521965196,0.027406568599243168,0.08480782877030024,0.003221265205993849,0.34744584149478114,0.0032098439736529794,0.06670786410429425,0.5680631230842089,0.0008252473985799114,0.34002825518207497,0.43616458338849895,0.21344525135160225,0.13308053579291823,0.05568248638500759,0.07231708152935616,0.0010065472741416044,0.07337238251031408,0.22812437140192918,0.004819561097775657,0.07041224189771028,0.4057703772223165,0.03167136747953547,0.22243023164383438,0.5609617621972749,0.0001367653291921236,0.07751016042162188,0.04591041778189354,0.051275749783016966,0.0882284659880297,0.1245407903329147
fChar,0.22207533522209727,0.11604076183074395,1.4222685385361569,0.3001032345092135,0.01747499364639965,1.3071732231839335,2.1840862221002566,0.00355794852884013,0.7050796638911713,20.983316014456683,0.836672980567246,1.2149117337530215,0.24765911846234331,0.029827878397037193,0.24369893272705412,0.013576419326893557,2.7552602634086987,0.7582324775503833,1.1766620663583198,4.930324480664108,0.8053573190996255,0.42450456768077743,0.5814890555364186,4.071339697074679,0.033620580460387545,1.0968295958733525,1.4689237904028418,0.03659426337578146,5.464086132086985,0.25721833577619874,0.2716570890696055,2.8914841379333023,0.12122339751820267,9.489463927232695,0.6024562717736844,0.09669990059366836,0.027133012696418643,0.8915159462791051,0.023206316260669074,0.0033400207677661614,3.3847717641437085,0.000379070952192004,0.0006381731201770016,0.032816686258856045,0.09236106659398519,0.15634548465673975,0.07111419254030182,2.7359050411531585,0.06258854524379352,0.0882284172525626,0.25680549939832203,0.08950584326123816,0.3723486851520775,2.3489709642388044,0.007682937937824085,0.019507407128147036,0.4015661035682687,4.91093867609429e-06,0.5365151670566017
nRig,2.0630322191459514,3.3151579506894873,0.23147062852150452,0.7285255182884113,1.7230916842589257,0.4269029566655013,1.1694544142635712,0.03944463939811095,0.0037215084050271274,0.703598191361342,0.028239454298767522,0.007755052959996259,0.032794736059925084,0.6042313060269668,0.1267175618531457,0.10604365613288243,0.7473484645107001,0.002461814346661606,1.6941353097780696,0.00708472490374436,0.5423794812482629,0.00032240120327436223,0.007333887276781717,0.0157149848225824,0.08595568191469062,0.3697021246084016,0.6931812207661352,0.05336091263072042,2.148548101730842,0.010039724193297222,0.0857077794306199,0.8160721387139698,0.22531561479691453,0.0016714240521445588,0.11667851307790782,0.03601079801242974,0.0017920861612913373,0.029673686651408657,0.0848653319642085,0.08527185007715711,0.0021610552173498897,0.05045924227734471,0.01371524472675037,0.07584105488869658,0.6587670532890603,0.001774787907220948,0.13129147831074137,0.0235224057651599,0.2731339683545971,0.3619282524060779,0.03505230193026805,0.019239687345612006,0.24704178558462947,0.9909490838201465,0.0004622279640544193,0.3222409762208151,0.05635186504854132,0.220330251821923,0.04314049942390381
Flex,0.1912865821568945,0.05886574338139246,0.011449187266238694,0.3496393845378517,1.5700592400995572,0.0006252454409911624,2.6802890387967624,1.1522077548816243,3.2782582933250897,2.2186128285931015,0.7167354683219704,8.623302645078239,1.065633775104983,1.4119639034420306,0.05060464885554486,6.984061171939768,0.08650181943478255,4.8707159977037024,0.8410708622862506,0.728415342014941,0.00020414421956818602,6.71447627910417,0.02698898381891613,8.622507433089556,6.795486723454565,0.03451478917374535,6.959784796883666,0.1597085688650738,0.4626938619608132,0.09965204309502144,0.3277207818099929,0.08847393116223036,0.001655320932529376,1.3021424496000895,0.7352586911403545,9.608191238459328,0.1523694909649262,1.357100299787656,0.5077423842032641,2.319317918248459,0.6738124063639223,0.0005190276933501769,1.322493756560621,0.3729350385322344,0.5445233636098854,0.7685262508761224,0.40454160279960216,0.05716076023547109,1.4782407482191187,0.005306852327685938,1.2709197238377106,2.349835954711606,0.0347516846521439,0.46559652768089455,0.5612209512158863,0.006260475660306459,0.24057096078927065,0.9731613713123267,0.032344747944633316
nStereo,0.13182558511468978,3.599011147488688,4.0588559825273665,0.4271283512819388,0.0652424036032001,0.5583599415220252,0.15933443666850636,0.9387058576693719,1.9004847625418289,0.13518992281888723,0.12769631829423075,0.004874503127303942,0.3197819147048396,0.19055680211362422,0.6530341901960232,0.0015827448762519407,0.16610360115378425,0.20151194602305145,0.9740656046617119,0.161765943602234,0.38572242217478614,0.6221092923914041,2.7361879256702664,0.2358382811432186,0.119746032700869,0.2265123772655337,0.005245258627732604,0.934038333458243,0.6033869594882953,1.8199589867221297,2.606884823681499,0.022649240158364045,0.019304866927196445,1.1382586614147185,0.32067071080437326,0.04045179265689313,0.1614700093695357,0.08275053741287877,0.0074719936171519135,0.25682715393947,0.04787301575808146,0.07455048280351083,0.04015548476631031,0.06495821018326602,0.20264584013375267,0.6807461472018814,0.15366155095635797,1.8095377873551926,0.08937073576896856,0.3660405063771128,0.016249072226149346,0.23906517770784474,1.1726187251371045,0.1226968866184841,0.04652108763498028,0.06352986235464171,0.016367596667714618,0.43882193763125243,0.8809505157916717
NonGenotoxic_Carcinogenicity,0.6149750592189018,0.06257869430530041,0.200493117633969,1.320003164610638,2.689606796820867,0.10954182752878427,6.201288926863635,0.019371911430304235,0.0040507874838522995,0.9029656488374578,0.02428279665013386,3.67540561085319e-05,0.0392484432159527,5.255943912503659,5.0689863069339784,5.089653713672859,0.25928610588077383,1.2604271599693706,3.9315698883775165,1.3279908845800577,0.4663492556829819,2.5113202418665326,6.086950999725621,0.04163273727864257,1.0750567527921373,1.3590349252253462,0.04390441480013754,0.29690627419910554,0.23951747344535612,0.15231003106483026,2.759369267978828,0.899284379448879,0.4258218906371864,0.9818314208903297,0.03837479437358685,0.2311614756532203,0.02493160607390779,0.11980245611397282,0.27148222955099965,0.9007884403156738,0.31879171298518916,0.9937006900678889,2.129676973092302,5.118764841297798,0.0030324967614161094,0.09382725162021406,0.024244196479720485,1.2320055075572485,12.820077368998431,0.4345444458526814,3.123857496192036,0.3655600359623157,0.6133222458265442,2.9732825481448093,1.9851365245065915e-07,0.6275960645494648,3.1684699925520468,1.3601286795061793,2.480100403274344
LD50_oral,0.10312172529955294,0.012995032402533835,0.04355786664076723,0.27787151874522503,0.1652794700899388,0.08511321021142865,1.5734737693191276,2.2168654513970125,2.8760925588574913,1.8794935456348674,3.40570901664058,0.02460525851436669,0.3161337493098962,7.071375170712654,3.599431322532675,1.90057194885808,0.6437846460984772,6.019431607619161,4.129994847142597,0.8553379822578959,13.028853589070346,7.438112877590133,13.66253649060668,2.749977814955843,0.31122246541841114,1.9848963837058136,0.009940994904590335,0.16664254080502752,0.608958260912623,0.8397295407927647,2.3020256282177476,0.12947229357395862,1.58723556519597,0.04059984916570638,1.9699009988791953,1.5857001560740005,0.5786882028111721,0.00030275312575281886,0.5011138961294906,4.000614506572521,1.9035765693989366,0.06501990650842723,0.19681629956263016,0.22546912086374762,0.10940173960762119,0.051273924902826264,0.0925120567407149,0.008613409316730125,0.3637866556525144,0.5826378644470622,0.16048262565429736,0.06799816812635008,0.1396080280339401,0.15598617657328243,0.08294142405679965,0.04211577398676539,0.05932105098138542,0.3495664659824818,0.18083757488332805
Genotoxic_Carcinogenicity_Mutagenicity,0.1618924188302364,0.18220651216846379,0.8918687929307796,0.8231725671640506,3.281919337109876,3.2036399611656394,4.911741332456467,0.12343000406706654,0.3550304266336478,0.2778277994460106,0.17064848584688497,2.828231671982914,0.5391201874956246,0.43331924666418054,2.838636997029699,0.34620123989260115,1.9827423690341766,1.1154803474454327,2.3038179102643648,0.032459256962358,3.4012593580109574,1.0691784692055764,2.484682588643063,1.7696419452890795,4.536508952450188,0.012069232241130986,0.03137294086393909,0.024089727599161885,2.267314420747914,0.2968053505219171,0.776104984569617,0.5689559765415972,0.0025517820227253783,3.084676481087833,2.8441292346992793,0.5855772560280578,0.325882091434239,14.262301839341504,2.983910672523621,0.026131230439034526,0.014444086218662834,5.015665316119711,0.8924863913909554,1.2354310924210936,0.7395871507226606,0.01658626585151284,1.9045676996970757,0.7162773921403998,1.8263450103586696,1.0157122996687622,0.007531479739478206,0.7303621262157978,0.6589812567180076,2.817679967119235,0.025286697431641702,1.6358488931861017,1.090929760710322,0.9283280105816815,0.08301821870324476
SureChEMBL,0.010811740985864843,0.41079601162290297,0.38065556624947355,0.7805897221689128,1.1082250150393491,0.9400635941549447,4.101102972613106,0.7231228444616774,0.34860823439788463,0.7813386220295191,7.977982407967526,0.8407448416369333,0.4088613086580626,0.5077841494147594,6.075521825058063,4.126712292988733,1.199935032381668,1.5055803892972948,1.3556521962343833,0.3772760085308233,0.14596618471675032,2.9558182544453517,0.30985484278842695,4.219352037735437,1.0471987833183247,6.806060781149408,1.8169417756049717,3.246943186765999,4.023052420959507,0.8221079383721998,0.33939435106137034,5.953435659810805,5.984310115288724,0.7706698220299101,0.003217022826904671,0.7575049120847005,2.6987290850404373e-05,3.04911901420949,0.024758302140135583,0.04918100052571136,0.03755450396798322,0.7062225463596797,0.7873909635102306,0.1644967860658348,3.990807131284334,3.1486598643046517,1.317452886892817,0.2851694753992003,1.8567893789333565,0.08858459402103809,0.26412866896580844,0.36693888240352796,0.9716629919961886,1.4898525246787582,3.039735719916355,0.09895567153765164,0.14599243291241007,0.9604453503340599,0.016853976597515953
NonBiodegradable,0.4936065249497683,0.3032700346369235,0.018478782820255748,0.0033046061312541593,1.3823733805526566,0.3817172011534647,6.765469337249049,0.023898651112518217,1.7567401850379059,1.3272470695863334,2.5042475277394547,0.6740202305877897,2.150581924922412,0.06288025060368814,0.10748950945478596,0.6763340011021495,3.396860800647884,0.057953803978114636,6.0277918619123865,5.446705261597352,1.2515314303642913,0.24772624750075425,2.899255896366397,1.6749266081904988,0.014822523350495567,13.706266898650785,3.4409376074363616,0.03093833359560968,4.241265069794233,2.0706479259625334,4.353747847824375,0.3898321634421461,0.01837109842460046,0.571065786198265,0.15792209351896944,2.828946196088094,0.8489860420120028,0.20357058551816304,0.36310619888223095,0.5940731022920211,0.06960481269739635,0.3308396454466133,1.4586051013630654,0.41651744806399293,0.8061297159531121,0.3470952653244272,0.02579264396930808,0.026036542651831727,3.476852711835004,2.28813441115334,0.12133342068211951,4.576768038641076,0.5104829106201616,0.3883311841720051,0.2788289162006375,0.08518951652807351,1.7602314456059798,1.016956934052715,0.1007756304907794
Skin_Sensitization,0.09756478449160395,1.5018794770884498,0.010709443311208745,0.9968850860477121,1.3043827101453376,3.6980691821992324,1.8269460720158563,7.752413132201193,1.1026795890516232,1.2216841949634716,0.20810110028120146,0.35659742730786825,0.073702790944497,0.24683540321845457,0.17557323641597536,0.42093317200498515,1.961271981329428,0.043790554700227254,0.4202905267240837,0.0456645678362731,0.08865523578306078,0.24292865574535566,0.10272010448770302,0.2311944625555498,0.6165773193370677,0.247533070723898,0.47682192007461843,1.5857932673365758,1.472627052820424,0.3363567777557269,1.9177949075929401,0.016836247058397747,0.4273110021213265,1.2071123326232027,0.017860773692797385,1.0853662040503587,2.10991232193476,0.3034564929497792,17.67295391759453,0.7443557498861594,5.123456330251044,0.9237872614891585,4.968074044816856,0.7506609785196349,0.3331047946465665,0.6576935839632688,0.8596850025958178,6.561458938095139,0.0030045654644751778,0.11194799310236393,1.1154781448363906,0.4609567192781218,0.44200923045307494,0.9998192593325869,0.03625020122244648,0.08175495820540814,2.2595159596820125,2.3858131558037488,6.781325531460805
Acute_Aquatic_Toxicity,0.4277970484340908,0.48816916605580674,0.45980230165042785,3.743484868981664,0.19320821585984838,3.652499400066086e-06,7.7445635711670775,0.08074637419656702,0.03609888972898786,4.741698350120151,0.3859909555164628,0.08644523554393228,0.07871683528495468,2.6453421978246094,0.2736916248742085,0.8175222066842017,1.3648922700852617,0.4396864322627144,0.04665202026389234,1.244905793630283,0.07095672792614992,0.3453679127641706,0.5167409479394776,0.7937835337150592,0.06311621310156246,0.56009475171966,1.2608166746901648,6.986060423579897,0.01294656695409961,0.19880163688603755,0.029763713939184932,2.6542444980932727,0.11815781022122475,0.1760451096138886,2.2191601985496954,0.4557273900015958,0.7577919402256389,8.818239080491168,0.9046235646331218,0.8411590316088605,0.029533203320486538,0.002280161168927433,0.3268093793164194,5.0019844642149955,0.294846971466842,0.015227152926879255,0.2677779769896313,0.03338283789219331,0.11382060072282958,0.9696251919618386,0.5529139936552312,6.602841701949824,2.109867647601994,4.3905719712234745,0.06467797092649333,2.1341331334425546,7.835122777224631,4.578739207809345,0.0025301503853297283
Toxicophores,0.1236160273237433,1.9393967878501692,1.43975639999818,0.039046458896817016,1.2004532855470667,3.58327906486324,0.5181929805257458,0.388406759170572,2.0757319763262383,0.03489329706105785,0.03430934586148019,2.901937879047828,0.7017629530892524,0.20938468770912577,0.12683937754081176,2.5887992432009947,0.26438799665172114,0.00481130758120258,0.5166000032680866,0.19749604217403197,1.7055610648626045,3.957355709271927,1.7480145867043222,0.0003246031226174346,2.908438098513614,7.033848137547961e-06,0.0014847406934765924,0.037071870471109464,0.013206636690901613,0.2895030316975175,0.7199833595928832,0.19240931766042482,0.17544509461223318,0.07325546135011644,0.07142966426483215,1.0160592331382305,0.45506558081341253,0.19830697134779668,0.28623348477972244,7.886443666754972,11.671617455011612,0.5043674334959865,8.19998547185087,2.6944956560869087,8.829909921466363,0.03842348831306357,0.06034838852595043,4.143398403199516,2.721546150399152,0.21659821980197755,0.03564328136745227,0.6880466018036948,0.008120759615303941,2.691383678700631,1.4878552184903944,0.4061961008477009,0.2958721580060159,2.857999971178355,0.03739798486172187
