,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
NR-AhR,0.10750646915397688,-0.013343675222645422,-0.20595137966677232,0.011911281240271564,0.09405954997569119,0.17746904373941985,-0.11695307928140279,-0.07624519445821934,-0.006870821358885087,0.0055627827836124575,-0.06769539603316882,-0.05732525987749482,0.028006352178764366,0.030062800403354264,0.023048271278131856,0.08109991871966155,0.1623222743767973,0.04298351164456447,0.004580450176474821,-0.05087588020694639,-0.02027689433213825,0.08528161480177042,0.04139335483462539,0.25138964569829136,0.04229196000301705,0.1610034833252668,0.26843775818492194,0.02478450654885895,0.05392274439193746,0.09914427697867635,-0.008058293196247533,-0.07265090709187776,-0.03384508187995394,0.02826575441395822,-0.1917868450546005,-0.13260865367878172,0.0027555783172953444,0.2116173863938245,0.08304282568267063,-0.17223344552768483,-0.018363145336693282,-0.1448547283511746,-0.07246457997551303,-0.049666878705385956,-0.037730420542484516,0.02893404945985953,-0.005223957339899513,-0.1966565334755834,0.2513914621381286,0.05333241955721385,-0.046498895817250155,0.027587255622000706,0.08346499924611671,-0.1345123505677976,0.09442020174458854,-0.2710469970115532,0.22767427851819363,-0.1531972536117992,0.11196320532436646
NR-Aromatase,0.15230598475921883,0.03152546192688674,-0.034284453637638136,0.1380649826017906,-0.03700539444877966,0.054068974470090785,-0.10031333116141768,-0.1342250444339078,-0.09669280009444028,0.03239362497043558,-0.014890857451134496,0.012559821218657626,-0.1351634128858898,0.10575142645870513,0.06334471242515867,-0.07670233167841753,0.08501398990176173,-0.025152060050983638,-0.0851916161667285,0.10429281587979466,0.12079228677284509,-0.052767241024266734,-0.022472565208828635,-0.03201314032561219,0.09136485764034817,0.10815017377173906,0.12126152398762119,-0.08913043893880973,0.07167374500700952,-0.10257262737993905,0.047305010331401276,-0.07396760666220276,0.2851455599257551,0.00010421198068001625,-0.016822811731922516,-0.0809386386684015,0.23982723335437173,-0.039829972645029285,0.19215406925400394,0.07738259265201913,0.08743737098716718,0.32657264017954934,-0.010525014099235293,0.2292603245524229,-0.1963766785598342,0.1523439014302334,0.17990614436281727,0.01751800408186158,-0.07247766811961885,-0.15696741928493993,0.05578764881464389,-0.06476811441901015,-0.16145235031216296,-0.21463976864551837,-0.15039034649945102,0.00040925075829903457,0.063907093249139,-0.07235040845363522,-0.19995490765868396
NR-ER,0.09980257026290079,0.06461415178551987,0.06538823241881225,0.20135057909297932,-0.06451243385186976,-0.08351448604198927,-0.06978241294927846,-0.024213884366304752,0.1311025062468115,0.023990930715825365,-0.25208468553063906,-0.15053151295618425,0.08355472603514286,-0.12225401324111358,0.020650407682292524,0.022493873742377043,-0.19705573656558573,0.08159340971124776,0.08598002017151975,-0.09695290979047377,0.04708187151797738,0.024384004931205627,-0.04982811529456852,-0.07558905319035293,-0.1430992949211126,0.05867342159587619,0.07798150725926672,0.09115274008578401,-0.08721011890270736,0.021235441227221985,-0.10706431909931778,0.03143161295333026,-0.06111746492990471,-0.06498884871767847,0.024004374388606836,0.04956867396940243,-0.015578743810965787,-0.0428186582477378,0.3143321105118524,-0.012212692452225535,0.018135877655289873,-0.015656428801621408,0.19230238337296224,0.06528002956101374,0.19407698105729554,0.022410497641009913,-0.08076856638710528,0.1184088631291127,0.10669493663239873,0.01973238185640097,0.19436016003811837,0.18303877378326772,-0.17107729692476037,-0.038910391464982,0.3106266989884844,0.1595563275936742,0.1470862353526931,-0.18332599943331696,-0.08759582195317664
NR-ER-LBD,0.0882689620474603,0.08293609070198518,0.029083693273118896,0.19865697642676405,-0.1124460931944316,-0.003838465023691938,-0.0841943507979349,-0.052785459781029116,0.03542776208883729,0.06124372298562855,-0.17801780747564608,-0.15513167491048552,0.07671184199951075,-0.15711050753225247,-0.06899622560921363,-0.14251456545156677,-0.20486143250465233,0.08255870004995865,0.02125794483680138,0.08356509516060454,0.02075877561865598,-0.11114282136173931,0.09563668810486001,-0.03043206374307096,-0.07945520961228839,0.025223605755154782,-0.05760643872713598,0.17253905934317387,0.08028517179338553,-0.1804654642615342,0.10848006742140914,0.11290103048370914,-0.0778810018160783,-0.12059173121128824,-0.11047381096429265,0.16515006396083473,-0.0009736638492715,-0.02329461758985782,-0.1699138753797711,0.007264403758204207,-0.038946605749598975,0.09525823972755376,-0.20910227406197185,0.18788427301128985,-0.10876171415446899,-0.16003646023625479,-0.21575252706009257,-0.004589981495388529,0.04791326423764774,0.27493568553516573,0.05282054613516361,-0.03502583118766116,-0.047937754864704175,-0.16544188863427592,-0.16300167845385444,-0.17784899554993946,-0.11198255076103757,0.2042267419646503,0.050127925100462295
NR-PPAR-gamma,0.07921334219282365,0.054528373446119015,-0.132839382949525,0.1071080849695441,-0.07818961432627033,-0.05171407709516087,-0.09837686676701013,0.04280249890620176,-0.03747576772796283,0.059355887496259925,0.18048605883345317,-0.16662837806558167,0.028225568122096135,0.013418359239055735,0.3275381157630436,-0.06559887488300761,-0.10877365751315818,-0.186391489210224,-0.040126760551860305,-0.09556270853476567,-0.08430238778567367,-0.1275614286104918,-0.12843739812829558,0.04300820592844394,0.05752646620884247,0.09660442042305759,0.19459060482771431,-0.054359420278935755,0.10338865823322665,0.1239946077113084,0.10048176530589881,0.0640197268827091,-0.3286931649044214,0.20186975704200177,-0.02750663777035424,0.02835818863448382,0.0005489984810352483,-0.3449263376449895,-0.07565856896064695,-0.06608647671281967,0.2396247621197225,0.18835539134781698,-0.14392025137990958,0.08410383959397302,0.01480728636526231,0.021416791297350572,-0.0653525119211884,-0.009803752878554842,0.11691281376222987,-0.1102026998449416,-0.06966447877215982,-0.13296630486146632,0.04533574499443234,0.13170876854031952,0.021595683541329083,0.12109832892491848,-0.011869669815519575,-0.0839088370589195,0.07627058931592752
SR-ARE,0.14782615194467455,0.07908058548933516,-0.11767446385589471,0.11838424652505823,-0.006935071183246016,0.05126695647286775,-0.08836332075361204,-0.16355942554564967,-0.01006532210055444,0.03263061173589465,0.057726395322755523,0.054535256897334655,-0.09285049503620756,-0.08292992858001362,0.07002226167391509,-0.12006807162079733,0.011102936039643263,-0.03332866945765925,-0.0037027596395131958,-0.04291487411752795,0.04932865582992517,-0.0725510653219158,-0.08644548186690958,-0.07388838534750092,-0.08749859978328384,0.03850700209661283,-0.039374076459963964,0.13470627781919794,0.10059875915008525,-0.020695358536340296,0.08970906291429595,0.0604050302772598,0.15983926806271392,-0.0698755675934199,-0.06929377890521449,-0.04909502873521494,-0.01160006032869519,0.04936815655122809,0.08979688136104111,0.06366769683973214,-0.04243121341292677,-0.18220711775390827,0.09173794472616001,-0.24364798652350475,0.0026339134876186276,-0.13858391067364748,0.23396867270925098,0.15607995305913547,0.23711906054505413,0.032889280771093966,-0.03853927534858795,0.11330104314539786,0.09236653905035762,0.16680960946177914,-0.13273766445023077,0.23478787352005742,-0.273969096860594,-0.14416260762128738,0.009378298718134614
SR-ATAD5,0.07602376968897417,0.026136819061728163,-0.11476990351440577,0.11498073280580272,0.04822827934019114,0.16133623668805055,-0.13914548561412154,-0.1343790296236698,-0.12245658905216028,0.0959188754110343,-0.0339434952673832,-0.09216391652948806,0.15096821888693707,-0.18058463394448748,0.13409275898944692,-0.04561324129825278,0.0950438700773227,-0.05039582751907279,0.16153118251521448,0.004076502508413824,0.08423480717152461,0.16699431121257532,-0.1455603043911679,0.21152012185786614,-0.13566984001015098,-0.029548598778231766,-0.23645226496944893,-0.08813678706470751,-0.15930172805458878,0.04322810813650427,-0.22688631909319268,0.02802857073059467,-0.1626648916866559,0.06855143035901906,0.3577679765204702,0.13458695200938892,0.07623953027113294,0.012528343827512056,-0.04686202038762201,0.016324448280742074,-0.0906604122514208,0.02184937476016746,0.2261184715690105,-0.043079921550873326,-0.01174004432913342,0.21216954829590678,-0.015994376277535985,-0.12014867173636926,-0.0715834714261632,-0.06262272951097822,-0.03968197737507758,0.04170483179071775,0.19584990174035494,-0.21189289996121236,-0.14163372945501504,-0.0034654624003665757,-0.10356457657005859,0.035277370392057195,-0.034355059899836435
SR-HSE,0.10368302900987425,-0.0013867326535601633,-0.10177412796041613,0.1005494152670864,-0.12154773845101036,0.18258020937145863,-0.13351611332942695,-0.06329642091578833,-0.15384848623271874,-0.033080832957806255,0.09014409868703324,0.008740273575631306,-0.12834268837334226,0.04067784304579653,0.08259663880947216,-0.17781916272545792,0.04083916288157517,-0.13431060423095434,-0.00946488298810156,0.2211597164567741,0.13392224178309373,-0.03716818373442025,0.11346109042502465,0.20866973047603107,0.05416665629269624,-0.16293955856340236,0.12049705047830611,-0.027969650488701633,0.008927362077342252,0.0010680358676208174,-0.08591729602740321,-0.11282919315998267,0.014789571125423596,-0.07146100519837781,-0.07436053682306461,-0.08988201081756561,-0.11728060110397656,-0.07806385315521042,-0.26986258069747204,-0.029200870730045174,-0.22888267340289825,-0.1922707054670755,0.048846847767140586,0.16577123227218032,0.07637937441940826,-0.19223331539639998,0.05764729320748961,-0.02022280764736438,-0.3139928823328045,0.09398102208096207,0.09041087475813481,0.0029388215800651915,-0.16147602372153802,-0.021751654247051926,0.15825093228324394,0.1911441535791524,0.02852887537435041,0.005137831220022926,0.03364658138421624
SR-MMP,0.18185368075116692,0.0752185860128234,-0.04538715513298045,0.1626687901463386,-0.031208332660773844,0.03288576029547989,-0.11523006945850195,0.026496517644949306,-0.09016932872965296,0.02764369044366157,-0.055158745381140836,0.0003800970657235007,0.005936412733808071,-0.0017392151971267747,0.017805381879189272,0.013297529061983202,0.029832397836678702,-0.017201783585318743,0.027464252749600584,-0.028970632929608362,-0.028590316049458553,-0.02939006515873272,-0.011672721532837355,-0.022295835918481784,-0.028071895348117173,0.08989789882364366,-0.019064680628331627,-0.029268355407618893,-0.07979222767992,-0.11398489904144886,-0.0867662229598187,-0.03337328761138937,0.1679672023581858,-0.0783157236770056,-0.1621979714976525,0.05259500296204379,-0.04428143787022469,0.0852917867458005,0.07580104641742554,-0.02918710005773137,-0.03713605462028326,-0.0025653600265452547,-0.028298987717999352,-0.014007495609361997,0.025059600560003968,-0.07376473394401312,-0.040221719132093395,0.09162770165533649,-0.006988219548868253,0.04511367305009419,-0.039514849066015184,0.09857776361684553,-0.042904002472263614,-0.0690819983599095,0.1535920363760264,-0.0035764496408383084,0.057190920230527666,-0.010687181116047583,0.1176073065487562
SR-p53,0.14416790047864717,0.05437763709125664,-0.05692966166431973,0.13452731991894576,0.03861419687122408,0.12331900883918799,-0.1090557988388421,-0.18715700059428902,-0.1536623780555662,0.056533557327160616,0.07075643672820268,-0.08193519679998061,-0.09547044126204086,-0.19617168165349314,0.09799222070515297,-0.06766362728940489,0.005996292992510789,-0.09098531569934817,-0.02904006241655397,0.09875801434927915,0.03694409641817476,-0.04491173344459409,0.021570638966952216,0.024593240723530543,0.008178689282924798,-0.0024965722985227576,-0.09686893663468359,-0.03357670517526286,-0.0059375422044028806,0.058363449348446395,0.07847098896413778,0.04016716192830893,0.04133351546640905,-0.05233457980184121,-0.008762909047986753,-0.03698340605709789,0.06483493643752869,0.12850792481912418,0.07414532552917089,0.1552039229780094,0.07382714504588973,-0.14791929208166965,-0.10196384485470358,-0.16402864607003736,0.02957378387884789,-0.04437537176336867,-0.06273352844549246,0.10306341860915555,0.03661299165411655,-0.1587779609570934,-0.06160909146389432,-0.077134741865452,0.03540775788447209,0.2632469558595752,0.05489669536866877,-0.16793390631224092,0.07515364261372852,0.24301281089777205,-0.010020969741015809
MW,0.07972588427551108,0.236788002872016,-0.00421823620583295,-0.12426732648833616,-0.0553039806785415,-0.04793177562551563,0.08396240752079678,0.006262793642600979,0.01671738653276344,0.05490073962977966,-0.04594186823721817,-0.0635762942313484,0.05221420432292646,0.021154285283304774,-0.010435155549610498,-0.02879166149464214,0.001995817737387026,-0.004350400986468153,-0.03493327084556506,0.00781957427922704,0.04034177691524332,0.041727682286711434,-0.06956093179102915,0.05996225362407315,-0.0027726847866869353,-0.00366671698951148,0.10256477757780914,0.010808747730595758,0.11982329453902088,-0.05788566213179602,0.004146215304908024,0.07979654482894946,-0.053639570999282266,0.04735950261089958,-0.038979561467121795,-0.0399764234323845,0.02279788917735917,0.04948835482867964,-0.0249027948390277,0.06326041228274329,-0.0826111285271142,0.012200562202633831,0.00405131095615581,0.03946755089578982,0.02112000978382908,-0.012205702337326874,0.04201315032723603,-0.008440526997694597,0.019512503350883337,0.007103046673088226,0.0165225531570678,0.08219997066451692,0.08039154567629835,-0.0041364344485307,0.006340571870981707,0.012751733547183466,0.017649278253777906,0.022230091324639677,-0.023043527061012425
Vol,-0.0030083989331040244,-0.009163790173939798,-0.0016335097403560304,0.00821424277157301,-0.04881110762414799,-0.0018307905911395515,-0.015125102538946104,0.00145687698824641,-0.05792851459333142,-0.03674592667762594,0.11383301773808739,0.21885039168261752,0.26787764091014254,-0.13396053401367505,0.28593818612128424,0.222689599991661,0.01110500931737339,0.34098575363603917,0.04199792660234131,0.4415361588066732,0.2747598766047111,0.10217978004828278,-0.17623396863583435,-0.25325046345259294,0.28785708957117095,0.05356772890624096,0.09237277642885412,0.04190221515960538,-0.03367171824077579,-0.04996284966926212,0.09179414594245838,0.02801123295507052,-0.13636882588269827,0.0448911582991164,-0.1235065727075909,-0.024450898754331117,-0.07800724848015668,0.048156164985535335,-0.057832547423964924,0.03702228382903451,-0.0743546364530033,0.020835644955249075,-0.005063099371491279,-0.0696153196810422,0.03548861848435489,0.013084732164391398,-0.09144811857552404,0.021520747875094684,0.05723912549904461,-0.015348379515266072,0.011962834319380194,0.08372980543887712,0.017581117789532696,-0.04370494307874013,0.007675781207087371,0.03784952607609965,0.006192315172183046,-0.010746664485722812,-0.04257919849691269
Dense,-0.06822457261574091,0.06640232847109545,-0.1388455862024286,0.03433208234863386,0.013723351160151538,-0.02226419843891319,0.28753656300223357,-0.0526175715853605,0.0065717664561599325,0.1473786193371994,-0.02014278000650516,-0.2885012365738138,-0.22937998953494482,-0.05004438422597862,-0.2218915431553136,0.0881734762956584,0.05943591149665532,0.0687413171298767,-0.08485091868098868,-0.0521419375581257,0.05555748783894855,0.00715508339727948,-0.062159004107544234,0.13825122545922597,-0.09379410150220234,0.0747185391681907,0.21247395991921292,-0.006015684122065934,0.056460741240903695,-0.034992977109637835,0.13724031370979156,0.04603169156485201,-0.0922387602582254,0.12291636236342014,-0.16578086187828994,0.007325415716876796,0.001852436802568802,0.06369768344406679,-0.10573212288453135,0.10425635088944724,-0.16069547111239424,0.02117999625423342,-0.05060827605640995,-0.11420338858975687,0.11706569354238522,0.0562688514395952,-0.1331724330843542,0.11347463235392356,-0.02803120808350769,-0.12414343182865542,-0.019712529606771653,0.1839289291963274,0.13765902476449288,-0.18012588236796576,-0.07650322082128763,0.1263603504077061,-0.0070357862996412585,0.07425098099379267,-0.16459569336127347
nHA,-0.041884807937750526,0.2545255355294575,-0.048326564771699505,-0.11078972767375642,0.04927854442721727,-0.013013986599603162,-0.016087887492137163,-0.05211084340939875,0.005860542381596445,-0.04296286312572907,-0.08626751058630344,0.021866025827396107,0.09565857925702552,0.009164008624025295,-0.01345032215470073,-0.03264712078934467,-0.04171987895957555,0.007619512646424742,-0.030414804984531755,0.07365216036014492,0.00015220462347918795,-0.00021755435919234428,0.023082862867457758,0.09269582002093851,0.03953241248067131,-0.0023492517729572955,-0.04579211625973961,-0.02633106711665347,0.0636642416298352,-0.026343753515493992,-0.054690827412666065,0.03465558401313198,0.015044389714595874,0.02433911449028082,0.01813491034426533,-0.017631716858457457,0.059599002668377546,0.01396060822280145,-0.05211025298062662,0.028318576316637555,0.007878651241324797,0.0026200855560071686,-0.013079613706550194,0.0294016605711801,-0.01660055161210769,0.006551841667008007,0.003758193745226651,-0.010097298408299135,0.042376317147434145,-0.015295770786249642,-0.017598658642719436,0.03922762701635667,-0.06414482421371556,0.05329557258198166,-0.030214660422031553,-0.0348021057359012,0.021248197404593064,-0.02002665600462935,-0.025447910505317722
nHD,-0.08321842161231313,0.18748954544070823,0.004402743513176757,-0.08378690430998126,0.007933787747461634,0.07498978707977562,-0.12629848009659483,0.0046149741884119015,-0.08086410264486475,0.11158952042163221,-0.13672277226064536,-0.06306225062672338,0.13577230090028933,0.10504989287794528,0.03688898184020782,0.04202452293063921,-0.18408679580297824,0.1328423542070099,0.021518133557152985,-0.008670610373491117,-0.048133057174927385,-0.0674415780192094,0.2093807178270332,0.12401981192071093,0.09000309611014075,-0.05129126664246979,-0.04650633515940897,-0.015127681844683102,0.010477354650121402,0.052084681995600804,0.0457025636383787,-0.1055991645652237,0.05993842063056107,0.12431288424724694,-0.10378164115104604,0.05732415042583511,0.00015785993768918996,0.005723583619274426,0.07014323296270977,0.04166565712534195,-0.11070440141773585,0.05562318804723991,0.017283857534731634,-0.06136520279458966,0.11240954432727795,-0.017400324517969374,0.034015847647963976,0.07214610860690968,0.019241635781562197,-0.16840269825689627,-0.2058867482212176,-0.09750498248089942,-0.10535327824766931,-0.0336982298607702,-0.013950897574781226,0.07123926784518754,-0.0669604563333291,-0.13509220036266953,0.022965166952365695
TPSA,-0.06888464978884437,0.2510858368909212,-0.05431046646834498,-0.06336814055779073,0.03712406250781753,-0.014302448903513072,-0.03550776019285413,-0.011670383805808591,-0.004599990853561411,-0.04886057855447287,-0.10181648178722598,-0.026815201232992907,0.09291753205208347,0.051503060967635884,-0.005884347750775464,0.001697528576107562,-0.1153184633351416,0.04468171151771207,0.00598836807424992,0.07589491807512294,-0.016597569939533048,-0.034842446107020586,0.05965196707692954,0.1207975197357776,0.07029929554593578,-0.004336794988991286,-0.05232087235678507,-0.03003323302931321,0.0075075534827552665,-0.023712280293414024,-0.027454446967727947,-0.0431461797838351,0.03099742882414877,0.01695534597134976,-0.00757830314790163,0.0001134702776160873,0.053599405862033794,0.01442186389621036,-0.033829917275368854,0.023584268940327807,-0.008615251741992458,0.02617930308079936,-0.03040233788947942,0.009987535836917694,0.006746977670082921,0.021025177593773828,-0.0058813031735624605,0.008833639018623718,0.025227809955298258,-0.06875759400761071,-0.048787662713981085,-0.008954356686240145,-0.061246223227827176,0.03605079849618581,-0.02221693513836949,-0.0030111034602045422,0.007034388759147546,-0.0748961754257037,-0.015596149175745672
nRot,0.011393689294763476,0.16271333083526654,-0.030020023744687496,-0.167636957996999,-0.19982684037217094,-0.013860623276836929,0.057778715494598856,-0.05269309119326433,0.07253292958626092,0.05341037064560978,-0.08415898310544523,0.1411958210975536,0.13844992428270636,0.21862976760016561,0.1264096366072214,-0.14681823717061707,-0.11752906611647229,-0.11573228447920061,-0.12707892089466616,-0.02632053737751161,0.08888489113232044,0.03446732833478497,-0.09191150313204237,0.0989973657992054,-0.0069487350548555135,-0.05261069656211382,-0.050606167990787765,-0.07813354269189725,0.031943924590316176,-0.09582725854319768,-0.018569953213037754,0.0648211902693708,0.039819035380824264,0.011821945074931922,0.07189857839328774,-0.049378010557225904,0.06833288794740204,0.04045063120042469,0.021396283391101216,0.05227336212393653,0.04460518687234738,-0.017873519345738942,0.056565591263430234,0.059349911653132414,0.014733682785447982,-0.02230574805365676,-0.0010088163341349238,-0.057541329399303856,0.06895626041225564,0.08024165289287197,0.036231838126297905,0.14170064432383553,0.0953440365916522,0.026388201233319614,0.02254357913326211,-0.1420104921194918,0.10609642568577704,0.04993894420377533,-0.017780907886428818
nRing,0.15993072247761753,0.13028518383575174,0.08660265231939548,-0.05730388180475601,0.15625577716006403,-0.037785683264232886,-0.1208747564753999,0.013928562203075825,0.009809842842851243,-0.09457696206984473,0.05519409485852717,0.022245278129426498,-0.03924924480286125,-0.0907044517043141,-0.05552109232618846,0.06948605933942273,0.11546784992930706,0.011569826976048131,0.15168989271121167,-0.024362818687823043,-0.03732168366833946,0.0421495077521027,0.004738524635358305,-0.03753668404292207,-0.09749057090316224,-0.034610693895805185,0.1590124689429334,-0.051064821781565864,0.12011623076625541,0.03834787327810239,0.07605601828647064,0.11998995906013893,-0.04811438196669143,0.048405819541212924,0.04324567594011029,-0.05207465705591227,0.044448833841165,0.03040615534811293,0.02672587768446656,-0.03348747948207584,0.05936953351415987,-0.005546804503610614,0.05518758971457713,-0.09302192151235286,-0.0550581871612781,0.019582269045219307,-0.07902828206174628,-0.05006005549465555,-0.13932154303869687,0.08714868674503762,0.02976688362733726,0.033197227115507905,-0.08454363981403795,0.048110503063310356,-0.01061889753074333,0.014957699098142013,0.021696285784513686,-0.022113054490374408,0.041826599433361075
MaxRing,0.13457182792934386,0.10642119404917118,0.1285023417781175,0.02914437355013728,0.14869349156380948,-0.07138341589644547,-0.08011567501241801,0.04186098064878641,0.0707788353077002,-0.05593301690644409,-0.029632252435520288,-0.12808872945497574,0.02222487991455632,-0.08821107786990098,7.454014207748216e-05,0.03431678559442793,0.0659268563947171,0.11451043272791364,-0.03298931463596425,0.0027992153087552374,-0.12867340497243412,0.008911648496297858,0.10112263110295376,-0.015840913135526057,0.1450509083249179,0.0384805445767625,-0.014819962124039233,0.11097713273159741,0.13035127516019157,-0.019497779040085733,0.02717044869679147,-0.12038763149705828,0.06567631442473883,-0.08062436760080703,0.05394656724408485,0.21205468129116947,-0.04580436181949227,-0.023202037850995873,-0.23127128369204444,-0.20270580234996188,-0.055668602374980024,0.019966875474816403,-0.013840268190084777,0.0877637970633169,-0.03935318522071121,0.07895954059957386,0.29649310674594903,0.006041560889138264,0.05023333813598198,0.07019624178191901,-0.048640901946354606,-0.07995647465807439,0.30550904878869944,0.027633639989986414,0.005184552712703017,0.14928616501514522,-0.028884161216658086,-0.026575037442752955,0.012253538150286847
nHet,-0.027983676499326732,0.2474784551435463,-0.08326864784121657,-0.10685287996739945,0.03269157766322675,-0.027342450830553214,0.09820606274720255,-0.0715937000066142,0.008397251208065972,0.014089659745527219,-0.05384184679398081,-0.01108395983516909,0.05990025119589878,0.01834286029267148,-0.05681960046150465,0.019108932459048437,-0.0317974601058587,0.055116659562299,-0.04805491297538533,0.09269693255762299,0.033725310781494586,-0.03876480842894661,0.007471723557142002,0.10983783649216025,0.013694250246945048,-0.018796839601539064,-0.02495001027585155,-0.036430104954554066,0.11187880257987767,-0.04700814240316795,-0.016554929356310512,0.029121783731478425,-0.0056756190904551085,0.05894453676930385,0.005665548493882105,0.025827865592087607,0.07536996239114153,-0.002872711956635944,-0.058311941759992464,0.06604275761871994,-0.0462001354274641,-0.03648020501490065,-0.023597136772288203,-0.026891835476470574,0.0031726129201993802,0.027087336988030793,-0.04776236713165807,-0.006942305883332757,0.026535305141963283,-0.06370010810213092,0.01779645118542894,0.047162509649491126,-0.07489738060822124,0.0011694670974085747,-0.027840646619937168,-0.02142671644977212,0.02264414930683354,-0.029703276921583855,-0.035290337251564316
fChar,0.04712486978465803,-0.034064756249053654,0.11925890065467465,-0.05478167891815779,0.013219301663249703,0.114331676414891,-0.14778654276016662,0.005964854171595587,-0.08396902190041108,0.45807549611888915,0.09146983002975605,0.11022303451425305,0.04976536129300615,0.01727074937489313,0.049365872090651235,-0.01165178927328054,0.16598976665471596,0.08707654549592461,-0.10847405525554568,-0.2220433399285847,-0.08974170263036163,0.06515401504748397,0.07625542967791987,-0.20177561044572945,-0.01833591570126443,-0.10472963266780574,-0.12119916626787662,0.019129627120197987,0.23375384771350788,-0.05071669703127348,-0.052120733788925636,0.17004364551294762,0.03481715058964513,0.30804973506290667,-0.07761805664751498,0.03109660762746773,-0.016472101473831033,-0.09442012212865991,0.015233619484767596,0.005779291278146623,-0.18397749221423013,-0.0019469744533300998,0.0025262088594908416,0.01811537641310719,0.030390963557278855,-0.039540546867328455,0.02666724442838101,0.16540571456733774,0.025017702780989616,0.029703268717863798,-0.05067598044422253,-0.029917527180774506,-0.061020380624188006,-0.15326353004674026,0.008765236983575564,-0.01396689196927757,0.06336924360983559,0.00022160637797893554,-0.07324719564984056
nRig,0.1436325944605177,0.18207575211129814,0.04811139454656291,-0.0853537063218939,0.13126658692366935,-0.06533781115598392,-0.10814131561357901,0.019860674560072455,0.006100416711198612,-0.08388076009201041,0.01680459886422985,-0.008806277851621684,0.018109316955624004,-0.07773231670463487,-0.03559741027843817,0.03256434493934775,0.08644931836114741,0.004961667407899894,0.13015895319869727,0.00841708079071619,-0.07364641751288808,0.001795553405706335,0.008563811812961394,-0.012535942255204588,-0.029318199452676254,-0.06080313516656864,0.08325750541339408,0.023099981088892774,0.14657926530484594,-0.010019842410585712,0.029275891007895877,0.09033671118177643,-0.04746742196463954,0.004088305336132025,0.0341582366462187,0.018976511273790492,0.004233303864939697,0.017226051971188483,-0.02913165494169677,-0.02920134416035624,-0.004648715109952309,0.022463134749483367,0.011711210324620754,-0.027539254690113993,-0.08116446594964202,0.004212823171248645,0.0362341659640099,-0.015337015930473541,-0.05226222042303572,0.06016047310369807,0.018722259994527396,-0.013870720004964414,-0.04970329823911385,0.09954642554206289,0.0021499487530041717,0.056766273104794804,-0.023738547775409798,-0.046939349358712114,0.020770291144782696
Flex,-0.043736321536783904,-0.024262263575642005,0.010700087507230342,0.05913031240724605,-0.12530200477644227,0.002500490833798762,0.16371588312673763,-0.10734094069280478,-0.1810596115461726,0.1489500865589912,0.08466023082427607,0.29365460400065657,0.1032295391399663,-0.11882608734794006,0.022495477068856486,0.26427374390846625,-0.02941119165127159,0.22069698678739819,-0.09170991561910027,-0.08534725197772568,-0.0014287904659822798,-0.2591230649537814,-0.01642832426600964,0.29364106376815813,-0.2606815437167458,-0.018578156306196088,0.2638140405073933,-0.03996355450470762,0.06802160406523894,-0.031567711842168944,0.05724690225767616,-0.029744567766607444,0.004068563545687071,-0.11411145646253447,0.08574722684380845,0.30997082505389656,-0.03903453483326351,0.11649464793661794,0.07125604424912069,-0.15229307004090697,0.08208607716074162,0.0022782179293258514,0.1149997285457936,0.06106840742415298,-0.07379182635020529,-0.08766562900453762,0.06360358502471399,0.023908316593911655,-0.1215829243035024,-0.007284814567088127,0.11273507545736208,-0.15329174650683594,0.01864180373572899,0.068234633997765,-0.07491468155280954,0.007912316765844538,-0.04904803368018648,-0.0986489417739656,-0.017984645658069925
nStereo,0.03630779325636439,0.1897105992686937,0.2014660264790906,0.06535505728571728,0.025542592586344882,-0.07472348636954954,-0.03991671788467913,0.09688683386659774,-0.13785807058499802,-0.03676818228018445,0.03573462162864338,-0.006981764194889386,0.05654926301065644,-0.043652812293553764,-0.08081053088527648,0.003978372627409276,-0.04075580954339941,0.044890081980661536,-0.09869476200192745,0.04022013719546886,-0.06210655538466017,0.07887390521531207,0.16541426557798045,0.0485631837036266,0.034604339713519894,0.047593316470438754,0.007242415776336372,0.09664565864322319,-0.07767798655270972,0.13490585557054696,-0.16145850314187538,-0.015049664500700347,-0.013894195524461441,0.10668920570585944,0.05662779448330768,-0.020112631020553516,-0.040183331042801286,-0.028766393137284137,0.00864406942195163,0.05067811696772781,0.021879903052363255,-0.027303934295905205,0.02003883349057782,0.02548690059290576,0.04501620154275042,0.08250734192796916,0.039199687620739776,0.13451906137626718,-0.029894938663420703,-0.06050128150519729,-0.01274718487594393,-0.04889429186600872,-0.10828752121722549,-0.035028115367299474,0.02156874767690055,0.02520513089722838,-0.012793590843744623,-0.06624363649674223,-0.09385896418518971
