,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
LD50_oral,0.005538283883169111,-0.0469966790057141,0.019685676842344357,-0.1035230588004076,-0.03995388810700387,-0.0195170810329727,-0.090188626200876,0.1589222230299315,0.15971393676109122,-0.008981777447257137,0.32894140612177886,0.27363615474444025,0.043541688973643695,0.20499583434708543,-0.3057010516265673,-0.06738652363870873,0.13614668200357183,0.09804629520357168,-0.043513871736570675,0.08958745870811809,-0.004866972393316835,-0.09843236806603596,0.06710398557112843,-0.024471107010432556,-0.08959294351879202,0.15336794115036054,-0.2409683694581371,-0.24449000706701113,0.17439787797723735,-0.06236182802019548,0.14746949756570696,-0.10767490672263444,0.1356268937117134,-0.010953460380725824,-0.07553680376056143,-0.1340513738288725,0.08218676323776548
Skin_Sensitization,0.11745423967593788,0.005075213987571795,-0.04809174628667051,-0.02381431069036688,0.27737606234443163,0.0653662948841382,-0.1014344512213378,-0.17238969544365504,0.023060249902858876,-0.17290301086110388,-0.014883080886346765,-0.012522469579171192,0.13050462877425023,-0.027723652022750445,-0.08322324053495472,-0.030964639735889858,0.033977264719522,-0.0435143623562166,0.13087874369238386,0.0379357911702891,-0.1018871403852328,0.016471597796083197,-0.04163694722788819,-0.01888564510232327,0.17097708305320178,-0.028871279470471092,-0.1302398565227465,-0.21302810736976255,0.17027012885457235,-0.0471339989986784,-0.0668871124020836,-0.08046030431350837,-0.24943252691335088,0.2071764278271757,0.066382764513047,0.028543466027001696,0.13206780582040606
Acute_Aquatic_Toxicity,0.07733608298298292,0.0386517418903089,0.0571043064092548,-0.007420411605144482,0.011115480173039571,0.2147085892339829,-0.2501424676504683,0.02074963393203612,0.237660508124199,-0.007452577979727074,0.06928598368821869,-0.134596688503329,-0.11015320694983453,-0.028129815711829903,-0.2594928968955384,-0.11853558449036677,-0.08914592387355905,0.2019367919106726,-0.19749603461209136,-0.10613395382542218,-0.0005875387203863672,0.1066661554594715,-0.20899564230989887,-0.006890319551346907,-0.12449359776654857,0.09527473254587826,-0.022093329886745085,0.06324780387917553,0.010048166070281667,0.04513667730547773,-0.1375002293003719,0.09279878345246412,-0.02585437068980681,0.032391553655851994,0.10377568411127179,0.14132645942602148,-0.05617672581676014
Toxicophores,0.15920841171839298,0.10546958398719691,0.045050476694886286,0.16007692575196736,0.06757402502329525,-0.0636589800748878,-0.12532895430878,0.06528776572855037,0.017394153149127043,-0.018631314974790904,-0.03270952709633477,0.002832706785561553,-0.10303617593337472,0.1124681054956849,0.03353128932951559,0.005844596537624317,0.08015637243435517,-0.013010834165768061,-0.031028610925806402,0.1386163048992936,0.009551228944031251,0.006721278678175033,0.10476022996660031,-0.033682446232875494,0.08528481102705035,0.008851039715379351,-0.004957490215834941,0.022688541016290042,-0.02338362322185059,-0.04283970752523482,-0.013503988336616292,-0.18090428327019026,0.21284234340158553,-0.049913817926866055,-0.09265568919752304,0.037508818217269244,-0.09918405126139228
Genotoxic_Carcinogenicity_Mutagenicity,0.02549030049119371,0.004852223485821745,-0.07001822109544889,-0.09275105914008618,-0.08478894773914211,0.14176120219525495,-0.2598743435704136,0.0634461104488277,-0.05142471664653635,-0.24277800414217396,0.27713197982790905,0.04891530471928701,0.026312105622843255,0.10227457328333989,0.21823871695736521,-0.11676660954682486,0.20403204957806503,0.039102976520517585,0.175324583769948,0.0776843050923268,-0.15092965719632173,-0.006460130387997455,-0.05967448073726051,0.11866158180478646,0.09356776858514479,-0.16999907299533462,0.12139260753061226,-0.07524010273762502,-0.10030783630912293,0.12666322166027977,-0.10318073023115343,-0.07654186688416895,-0.09293335227848096,0.06289993607494501,-0.06132727906711628,0.02788222488856885,-0.016782617330329486
QED,-0.21187337881915938,0.032272005647452424,0.02714045685518584,0.027542749162069495,-0.031976680274875394,-0.04057969475458829,-0.0033771721130000437,-0.03534253006814203,-0.004064517750942711,0.03561816966602763,-0.03663205734326022,-0.04628315582162561,0.026255391810627738,-0.015236688308607135,-0.09083559946606926,0.016989106453554066,0.035523655988529974,0.10594269694426064,-0.02183666376583222,0.053849158483746,0.0039574216871061385,-0.06594638909188132,-0.04093268893250499,0.013793498465927721,0.08729027933380731,0.16490518131504606,0.004851318543036158,-0.05430014687079637,0.001588938242663887,0.1158847054826126,-0.022387082448122167,0.06793939211929556,-0.048255979436052227,0.1139200537880273,-0.17797032504863583,0.006341792317933791,-0.06816213097941881
Synth,0.14551339597497515,-0.08057462616296471,-0.19400374595213574,-0.11298847079518963,-0.06400873027828125,-0.12201019558525716,-0.012537457315672806,-0.03207947869283968,-0.03478346270074433,0.129043720006466,0.06637279159787589,-0.14475938002372868,-0.04444847125875567,-0.11651409476898643,0.049514393488860685,-0.009902151119523155,-0.0019531916726393747,0.03972385709188424,-0.0010700612154094097,0.04903665785524947,-0.01873446517945522,-0.014139746434007464,0.06669304235330781,0.02014623341010975,0.03796805128758397,0.00852983440562739,0.008300968190017187,0.035013696589138436,0.010490419101558152,0.12468627326879776,-0.010778919455707466,0.025040716173290685,0.05077549193319203,0.017356563777184697,-0.042171405321692494,0.04382660912564364,0.042108222291482277
Fsp3,-0.009671348719889247,-0.17744480700597348,-0.09665869469033209,-0.18395643270884812,-0.09549848206420557,-0.106715708051592,-0.05331849184452999,0.06518496423466241,0.032220362225014475,0.21660948888733456,-0.12330216966666718,0.07318169205937124,0.016923863994127427,-0.010694639319235274,-0.006016370108786425,0.0006210664497782583,-0.03949145037967993,0.10455584411113499,0.18774303952794313,0.03407259379738348,-0.0023213465688155365,-0.08822657912923697,-0.17738308854947926,-0.03643769862441097,-0.014452184889266098,0.028150940093543894,-0.08412105801307004,0.13480792995204902,-0.09085977073901505,0.08453909328231027,-0.08707810088629044,-0.09184402603780192,-0.043826421168079985,-0.05995133441119602,-0.053620818443336035,0.009501604387997943,-0.027787208092134946
MCE-18,0.15320802212826998,-0.0861961397687379,0.04280227441599505,-0.22069031252666943,0.0014649018892305284,-0.039377552352894016,0.10766769019847061,-0.05597325276959857,-0.0830517093070905,0.004060851975069454,0.11000204948767736,-0.12693159619775457,0.09820076306104976,0.05588512999019688,-0.04687572395386161,-0.010990971200750505,0.0570507609130156,-0.04626918852483057,-0.08643169639086785,-0.032530101551296646,-0.000838484181493182,-0.011346143043829679,-0.06376718014518729,0.03145363420526189,0.15570734535668598,0.09543989763920127,0.0523387176542197,-0.0218741365164814,-0.03897416855026729,0.024376303446656644,-0.04345068944839319,0.0922548705847448,0.03147231216275376,0.003250513816140506,-0.0362907592193934,0.03221683507531405,-0.02100954674062558
Natural Product-likeness,-0.14536529530368178,0.04094765507008864,-0.184693446529661,-0.07066568739052426,0.09957259076456415,-0.043337723044354806,-0.0691057355906974,0.11728129970437173,-0.08964811457913407,0.13535435155623607,0.03445570492567604,-0.15843813263762344,0.05084374304285182,-0.08337614794272882,-0.03652848295802827,-0.06731500710111009,-0.08751639348002212,0.018944408626337124,-0.019481423668235714,0.03835372719270509,-0.06754450254647476,-0.02043920526885149,0.06337693294795761,0.10821290044486856,0.06429312423206032,-0.06755743067103176,0.05703749591056503,-0.11885966959996505,0.15286310689358865,-0.16459668035831146,-0.08097841758026847,0.0031873941476921325,0.022338450920512204,0.023800039615196958,-0.009970460370211931,-0.11121111622112131,0.1162910478018328
Alarm_NMR,0.07331917655024807,-0.008506151707115958,0.0058966433355012796,-0.03495188596666507,0.22818687684180014,0.0340544755125991,-0.19634487297053324,0.02189142837385512,-0.1931067323794715,0.09442395736848118,-0.0627016820028387,0.012943558265592257,0.2796810846782389,0.13009120817721337,-0.05498467362586374,0.20280238667838194,0.19629372567998693,0.06299384810867031,0.06281709434632747,-0.09662293506312937,-0.08430928953223008,0.14033989006398523,-0.0554652893330706,-0.1430080432599151,-0.12051941207640796,0.009631760440669629,-0.17445108684265193,0.2688952644647059,0.14610066851445044,-0.013716204995743454,0.07075748894974668,-0.14193527764184616,0.016848879658955852,-0.13536827117626643,-0.17463398817266798,0.04160210860511532,-0.05548276838047357
BMS,0.05913686851776466,-0.031062520640070392,-0.12012140015182762,-0.03143972071055395,0.04482902918389908,0.22779186713044497,-0.09426460967855192,0.2850532260211109,0.0491456014987338,-0.0929961503627149,-0.2389770251641276,-0.17395587440596041,-0.08660285670686085,-0.08145716786381013,0.030318200511321374,-0.07443205594382443,0.01340962175699523,0.08626261988690212,-0.19375744133925035,0.1619737811027476,0.07391554307518253,-0.09132057208664943,-0.17534789076925245,0.12647564916036624,-0.1274350731547584,-0.12146270601535392,-0.0309765285243556,-0.1782539636046266,-0.04219207918972109,0.09783073246587289,0.08679972775715107,0.028069578806499074,0.10076298761970814,-0.018241698970902144,-0.04031848775170899,-0.06969301664513376,-0.01054427398267965
PAINS,-0.036500449919038065,-0.0315376384766181,-0.00447480668948731,0.041414660520646365,0.1478018529214907,-0.06459239911846075,-0.07134402883719113,0.018827927743999853,0.016309551308953774,0.05345895413790594,0.02721626937425237,-0.08479926482471543,-0.0009888751319004309,0.2315614493521794,0.1258460534655542,0.45227130240314456,-0.03766412877853038,0.3781952736607818,-0.0945692248043993,-0.2732416175316599,0.07144840640433722,0.03086774849693373,0.06724187249251469,0.4815653104671638,0.1261207414893586,-0.022915676660490457,-0.08035480219884773,-0.18225752133519751,-0.1028388260231964,0.06860674857029338,0.014735801997285844,-0.06347405380350228,0.06420434272967412,-0.04125404382062031,0.0971578432050899,0.03322865526799969,-0.0013592213171391108
Lipinski,-0.15567953284104952,0.06502842784666461,0.052406594085574056,0.06278060691807275,0.03164818775170114,0.07991055816669562,0.05319953768966994,-0.047875591369821315,0.10061050912328529,0.03665228073798929,-0.12173255040910705,0.026962962318990202,-0.04906668342215037,0.16095916130844784,-0.050848131036177704,-0.05816914317083611,-0.10529658476281871,-0.07676331318216238,0.032062651953433295,0.050550613803919155,0.026912225525640016,0.07976330188496727,-0.1662075633496563,0.004763380714123237,0.310702350087688,0.06866149808025994,-0.17128689222292914,-0.011190470165716726,-0.22873298702901568,-0.056977166689348505,0.07799204695192954,0.09774055698055284,0.08303993923064391,-0.12528295217122418,-0.1282885945607375,0.4032542431438143,0.40600293552993033
Pfizer,0.02855140387794693,-0.03227175614460934,0.05239761027939159,0.027868427483422473,0.15070842765698111,0.06280824145167042,0.04776792218961639,0.08158094305439234,-0.2049845003557741,-0.04494115820359572,0.07972239164357027,0.09204326785524329,0.16439551011840783,0.1277329426042611,0.07283947542409559,-0.09565273255520675,-0.22012487830744026,-0.07066822564432186,0.29444811190827885,0.37699195477359204,0.2698069496466137,0.22745554605163848,0.16332442652846324,0.3092475281295836,-0.3023005505296501,0.15223681406919068,-0.09194883789411361,-0.02078610228507223,-0.05424086269566456,-0.03874219601291351,-0.08891281591942694,0.14949702680784752,-0.02191962066160756,0.12426941877894782,0.04263063932819661,0.09840091421384403,-0.019562430844881296
GSK,-0.08092677295640059,0.014625994680869834,-0.059634524997756864,0.15145632744208232,-0.048436607652837416,0.042485866171058366,-0.039134727619648285,0.017194525958591087,-0.14737480794928712,-0.08121811952094402,0.16591271163697316,-0.10732433373483817,0.17574580323922007,-0.17346375817826992,-0.051370383131876314,-0.24722823167069002,0.17107677276263897,0.3233024888908577,0.03517837685268316,0.031948282222919434,0.21566177461780836,0.10419741955472225,-0.05914329200819969,-0.12902762185183025,0.10882213354132997,0.2102406383275447,0.175518947383619,-0.07679015744414178,-0.2568343670938214,-0.1694952317749201,0.11787567218640976,-0.22713982363379245,-0.023224663925784844,-0.10567700772593702,0.19366285188008808,0.030522850872174906,0.11095673163553317
GoldenTriangle,-0.18663571302421245,0.05381804878277492,-0.1192143247624978,0.026006104607460695,0.01887847960789997,0.0636348593209697,0.02866061714013092,-0.08900138029643076,0.005382860132985807,-0.006350634936277553,0.011336323242469358,-0.07691850396365472,-0.04462202983410141,-0.060374119413315636,0.053517283882423515,-0.004911360929208226,-0.11256243752494444,0.10149700809378233,-0.03880814960420807,0.05981194507554129,-0.039953453147982515,-0.08168373758309205,0.1226931139280361,0.11560702927209812,-0.007856130920370907,-0.0702039247702754,-0.07256313656991792,0.022122450705969604,0.04971780969532381,-0.037243875881188014,-0.020747855826966425,-0.05670717516703718,0.044913373777865195,0.09046780726973162,-0.18411219390033884,0.0140141141249977,-0.06189538800969073
