,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
NR-AR,0.5959646690694699,4.5322381045113476e-05,1.3443687028337512,0.5587892689557385,3.9608978271855477,0.0501235615839499,0.009798572607096477,0.31218250997841507,1.128159958829386,0.30586396144663924,0.050451514316379543,0.30345828009391507,0.005269050254785214,0.388204701723221,0.9320589886082886,0.07615126956996322,17.20854507321685,1.7698193059584078,0.31544752893486094,0.44251186236261364,10.545936789609916,1.0782827640484003,0.7238204499911134,11.957471244042013,0.06079454363441022,0.00017421726254457059,0.38270604377889017,0.8812000058898104,4.96752756681135,1.2346576667341715,8.938318074715074,0.02327152379587851,1.5885008456251632,2.4761411595044374,1.8418605676260735,1.5825821020508877,1.6809156530041467
NR-AR-LBD,2.3216600387038806,0.8475851041672228,2.1206248767327867,0.7999374035578776,0.09097373871278819,0.09107638881885546,0.061721764728730956,1.8297464139781123,0.0911342048288683,0.005077827085141004,0.0743278914768607,0.3267799123147367,0.47024865018904427,0.20874947335385927,0.009507800003839391,0.01800095746148671,1.9339748110906403,0.041992470420299334,0.3332913131595586,0.019037243100240825,1.436537215257297,0.030124028018571766,1.0740208954055932,0.9746889705271476,0.4251681973247377,0.4653157355587442,0.13461318368324696,0.011048331990911939,0.8364295576916925,1.5930996281575696,4.81402341856172,0.26096361473863505,2.007297719900191,4.92273337254217,3.128580551924275,5.3094192303251795,0.11753861227206712
NR-AhR,0.010861960411760282,3.676841463316326,0.18891598016336497,0.11486492974719012,1.763272840136666,2.860011198924702,1.250323264636983,2.2145903960836972,1.2014487161409717,2.9104342703190422,0.23609233370441698,0.024267909378725812,0.15088420772100122,0.4719106219457989,0.07450679791777809,0.1407508903270016,0.17635926353413825,0.035474678944276604,7.220126929560424e-05,2.2947447491661346,0.09227768969918913,0.39378049551557587,4.842144033604478,0.012516535050413493,1.2037939544301315,0.2763476045996109,0.41608751391853305,0.001135914736732726,0.2771433273320626,0.2006743237315866,0.8520860912042201,0.001427116889436115,2.577121781979534,1.4647647051269774,0.16175717440960305,0.7614172205502522,2.089765617424543
NR-Aromatase,1.25329487054079,0.4372361836284579,0.35338008673510984,3.860441565553727,0.060538669974484385,0.791813199939,0.0017209284590797055,0.0007655658945314399,0.010286000398826486,0.9765260899802609,2.7888343381602554,0.0014854898508962222,0.01883190201341378,3.9921942922986773,2.2498822212956724,3.3017755204271624,1.6444582850526726,0.6902894559820678,0.4711363688845173,3.262317287301962,0.4131137465785112,3.219222429978657,3.443446772703692,0.29477896616812516,0.914658757963783,0.027839577993237413,0.34071085099609877,2.187478510353768,1.0132783841251194,2.0112906729299587,4.632720811026994e-05,0.008341022590447328,3.929930756146418,0.31742170975164435,0.08976180063891423,0.14755924066520312,3.319008695121138
NR-ER,0.22420740498145728,0.4221115174664114,1.9930958566660588,0.44554248660145285,0.04088741709856169,5.28371745079365,0.8575768584284663,0.4524326658354058,2.295656736307239,1.4294469761900932,4.3455677371031895e-05,0.19297078921979627,0.17821974049472716,5.999396167413877,0.0073754794459004805,6.477932920131177,5.213950566023299,0.0034918957450858308,0.3004192244876041,0.774575802440402,1.6969610718568557,4.518635115878313,4.533872511914448,2.3076070385794396,2.2169595334969263,0.16918905319419306,0.07322614332679116,0.2972921128464773,2.6839283024339244,0.06788759690828726,0.6572882906999853,1.7799113119299288,1.9681864693000435,0.449858050820793,0.818980671573815,0.0003117602281764916,3.7459910684037374
NR-ER-LBD,0.010453531670512455,0.3475569820186947,0.03504697391143824,6.885061686533625,0.43573036798556575,0.9346645971262054,0.0018093537365634223,1.9146578734746404,0.12345707854917361,0.8348374232229576,0.3761756914367916,0.13219664917065177,0.9747435641589351,2.201057423140658,1.6340684655424875,1.6118297833246018,1.1524276281565986,0.696031550583705,3.001546262739232,5.740504912799539,4.612339036599879,3.06364507284153,0.11211368267107803,0.3381751519447332,0.5285423760461183,6.058301644437477,10.814545756115788,0.39622310728612864,0.005243610730090105,5.237759991428005,0.6508980256645533,0.6981899291713359,0.11253243148182401,1.191452369234693,0.2379053620103356,0.5707910302061242,0.1652684870987261
NR-PPAR-gamma,0.12060012290211783,3.7241879880588655,2.2077755413614604,0.44525361902795507,0.031533031338684285,0.4863840457990573,0.25391286217451103,0.31278665460047805,0.34746762169834733,0.7682202648994078,0.8096210536767398,2.5280711403453044,1.4883800381101997,0.0009850422600750498,0.3664614576445867,0.2355516256489687,0.5469171249897066,0.5054183733549172,0.12565256417102788,0.8220991958063883,0.548075431614675,1.4548242868029047,4.0550398821147295,0.0018839501630855964,0.13257296381934863,3.3129250126223213,0.11173158467730968,0.04179700115677134,1.3949135594278175,1.2902422395559325,1.4449502740499893,0.2524749980373883,0.07077960622456693,3.0739405570481417,1.7703974584129638,2.0853884964243776,1.210761786984559
SR-ARE,0.301553826177503,4.110443266132076,1.560582913039101,1.1710361021485693,0.44831861370488596,0.028752420055135355,0.0996254286367484,0.06694049421076378,1.2112925348437829,0.018530003862319334,0.08951103639462092,3.6173443229522864,0.1944856698077438,0.013720438422855094,0.12886407202713301,0.3851351053802197,0.0002920908260579921,0.09090800508203496,0.2786281646600718,0.6459270040800387,1.1698530736575385,3.173922555351768,0.0009406056751998503,2.810469215556581,0.005738202831288201,0.5829939547387631,0.16240973227598177,0.20795416873740669,0.008613298471746508,0.7814872609620216,0.01197649071704361,0.006357529111925798,3.1212948498698623,0.548183047956455,0.02868131116184701,0.05362188713351298,0.2676902937691949
SR-ATAD5,0.18546174729012382,2.1816238872719373,0.40671289602435773,0.02387805525500195,6.652420749535552,1.1748142121618321,0.015020588935200864,1.2706091673941697,0.8847330576640531,0.577574625453405,0.01681301615853249,0.9600500179197398,0.21446304279327666,0.23826507239724065,0.09845742272462245,1.3071514181354427,2.8810609863835452,0.02085138265463076,1.798813388152332,0.2783560149285208,0.5052253685183625,2.580349941982665,0.006595527091550438,0.07082225357647323,5.932491681495584,0.4397858268393327,0.42408615851786613,0.6547053415511034,0.09848659526927787,1.5514731935238673,14.032849129083433,0.09967831653850906,0.6771862879914642,0.14911199303721118,0.06229955905604673,9.779996100934643,0.21872017589810688
SR-HSE,0.0034906950041852934,3.2689851085512824,0.036678183283093635,0.36789116628306184,5.851516874135209,1.7657852464479193,0.759156758755025,1.9676299473134242,0.10422887819589506,0.5374686823702748,0.0028593302721424793,1.5375932185606958,0.17738832256032397,0.5717328637677974,0.014417515371004696,2.2634002543080486e-06,0.0569765036245158,0.055325474062256415,0.008838312353836971,0.11252110061824887,0.2901664693253791,5.4742417728609905,1.7579621878186489,0.8868138485370708,2.3526893237797015,2.180165954928146,0.24108009164789898,0.1923084591709691,0.23513834834202374,0.7867585954444107,0.6122226108888992,0.004482564386276061,0.8770534893678107,0.05578191226405482,0.9350925891813786,0.7011565167788976,0.01805850867328164
SR-MMP,0.12243847566685044,4.710613858687387,1.878470712749114,0.29107092315892663,0.7162582194766726,0.34036255350636274,0.4793385726811818,0.2693685725639519,0.31292492668882343,0.5085553815060593,1.3048207142626003,0.45852465176290874,0.23157406303513764,0.11419401039165103,0.12237344833421382,0.4534719370402474,1.7607364381034794,0.6468746789946687,0.16155813349378725,0.5041138439592792,0.39334077188522815,0.9038811793543602,0.5936727401466214,0.056373864490813386,1.1312695752835988,0.00367287257149128,0.7262127501020177,0.005954309839498139,0.5851223994254467,0.09380892065094602,0.07298808943910712,0.08056881089015099,0.6900138987522864,0.24743559492349942,0.42210000639811823,0.8746110213853451,2.537693799438755
SR-p53,0.04427409047817178,2.614586251080665,0.490847968007568,0.614359402870465,3.6796455335109246,4.034642328253551,1.590994340557151,0.44447326336394105,0.08112517725140671,0.9843345432169529,0.014184728299371611,2.4589324264411907,0.006365835147087683,1.5364881989571402,0.12414469528922946,0.026356509165856717,0.14785265904848927,0.06736449928212908,0.0695608426384633,0.5339096252167399,1.8331959861364173,0.0007355637968856436,2.2753578631817493,0.0012624363299167146,0.2833400884276001,0.9216186787895619,0.01644411267625123,2.4368920082714287,0.08761441271151339,2.3691482343094297,2.1570458372707764,4.6484164789812255,2.529120542574328,0.3205513870731793,0.8512403678726812,0.999954615461716,4.182363167609332
MW,4.569447868277951,0.6295395264789437,0.1143407571728379,0.5181315828684502,0.0009053735142681028,0.0038901643572453663,0.0605347227864932,0.1516023046094377,0.043002012912007295,0.055826515572363844,0.010729940706384337,0.020026782667318513,0.0029759483444333945,0.009923898078357554,0.3254912302721925,0.021739148832030125,0.050449284006686836,0.15285108401002553,0.6165475449385718,0.005307446269129197,0.031388886914270234,0.011521658222744017,0.11132220451513364,0.006378686204892702,0.06069358706966556,0.046456487328359504,0.002890318536715066,0.14530707951265986,0.019254313360812854,0.20262719814506258,0.0013872226040664178,0.3024404865397432,0.054666376683935314,0.004749365953987352,0.1768969362855545,0.3630917613939114,0.0004925482911485152
Vol,3.847400781939952e-06,0.0005289953542257702,0.3988564681098287,1.3546042102682099,0.11070316713311688,2.22774294031368,10.820246772796153,3.8675779141928537,0.22872459608708917,5.836108222940089,0.37724348745484143,4.240547095654763,1.9848859694296141,4.1803096970123255,0.001752858790809119,1.3416830766962513,0.8359511703992893,1.9605391422634573,1.0471452340327192,0.5873509586090944,0.17171140056592107,0.08827976977880417,0.5005027138239188,0.9993430916174818,0.0001844376917630812,0.002779094659464505,0.25790279854841075,0.6393528831004981,1.5419295594144609,0.014955925754448218,1.3429129100905186,0.08948592008243147,0.7542716993284013,0.455417604723802,0.40950767276603944,0.11780065361977336,0.40361647205276
Dense,0.0852407402863955,3.877650475902492e-05,0.5456787251395194,1.5730761497361034,0.031289319821083364,1.9545499907491068,9.521482860694869,5.557442328541041,0.19057963445413834,5.678682808093179,1.4718394114418591,2.347291056305022,2.1758513087491513,2.218788890875494,0.0013071444150711952,0.16887816951399653,0.028528840718159986,0.41108787305886807,3.3122666669037937,0.12215087818891279,0.5000898867760898,0.1267087180388298,1.0740188098159555,0.5450289917208156,0.0038170201788987226,0.026929393004248556,0.2659536216502106,2.3794352569026787,3.0703983583674717,0.26079535469946746,1.1739600073157628,2.1569717048390964,0.00012162808149587944,0.26931488884650456,0.8801377686512503,0.0034616089562587654,0.46203854233293634
nHA,3.325876260546181,1.822946082496609,0.7627041764199904,0.06862435579590656,0.06854951302908982,0.009535252939610628,0.20040485173031564,1.0613433467400297,1.1548819089642377,0.41512664329191085,0.2901688266178764,0.09761695792394348,0.13025425262080342,0.014117882347789247,0.05180007008678365,0.08024202034075799,0.005094292792333792,0.10453860023082755,0.2633565534279278,0.0010991532270032047,0.04221211702120212,0.28355634969099136,0.11476443940190971,0.020609598194987342,0.023318129184871625,0.006578682203776711,0.002081333255938729,0.5355818117498137,0.08229787974479895,0.4226712487413564,0.018973016452132146,0.09875362300179401,0.17658370433600254,0.0677850506562201,9.604878115578735e-05,0.35978244132875453,0.09993237097021285
nHD,1.2355580741339247,0.6872030736197213,2.822956796519325,0.6919700467287324,3.07993621649533,2.3650584670363255,0.04674869603762983,0.055430486973765694,0.6743644078764703,0.23197747813609196,1.354107406962569,4.195625072453483,2.208066012921497,0.406147733996934,0.04526548702242252,0.561166056261644,0.013679577810003804,0.9899862243585944,0.20403169012523723,1.1311654904583957,0.45460498285077344,0.0010870227852690473,2.6351420872440046,0.33412608708415314,0.06337692591607563,0.10798604696704055,0.019324231053366347,0.4620083926220095,0.22192568697220774,0.6948721210625401,0.1572676344977572,1.334222452034882,0.45669353738350155,0.03742594223205617,0.5943968191160202,0.46571374684068595,0.528876600303853
TPSA,3.2155888131520967,1.5459311490232062,1.3908586861121517,0.014065560662667311,0.2918753935553558,0.31264157654510105,0.1285627129982602,0.14709134844701635,1.1414141132441349,0.37984325166441407,1.1016788517924596,0.30453397376964486,0.3130873740453581,0.005728581887113822,0.13430159677844347,0.1415848991134402,0.03684737080228306,0.37846948157996047,0.2912323231086909,0.0019701971853721308,0.008129547316101705,0.19938263429236858,0.00850211078404244,0.0013550677856978917,0.04963045176426456,0.1609981647584668,0.03428214426202741,0.16221389960618265,0.01373048981293421,0.6708475511718187,0.04087121407852508,0.01461783672288614,1.1365001095647828e-05,0.0603987133516133,0.25764577519897824,0.12203464089555711,0.0014341145674145349
nRot,3.8555674212905897,0.7531961095664067,1.2782507599977717,0.049184732758121706,0.01918774126575747,0.0056056748095210515,0.03394772380931762,0.2683073216177962,0.3299507449648578,0.0071321721479729,0.6316883613123209,1.0035717534458606,0.19043381878166973,0.15554422164388337,0.8372677184643608,0.06949001878894205,0.028301926595022092,0.7436058361515525,0.07915469778852127,0.0493327149952439,0.13895645960545627,0.2226488980767358,5.18722985963409e-06,0.011880130482902537,1.0709763613789143,0.03011034373644453,0.014719692324541771,0.2682343295239003,0.029501621896216197,0.4389090198965961,0.15889481439692535,0.013965715369711678,0.8547749818632778,0.11608373770612163,0.004870220789461868,0.3114694791808931,0.018316147011427898
nRing,2.2634679277899936,0.2361682262831795,0.20246492157783885,3.918421391645184,0.1994906163830979,0.07946378131532256,3.258405815315451,2.303392444235648,0.710288008014678,0.10574356908798722,1.1592487526085287,0.28926233723694655,0.7707229539431389,0.22619891045598026,0.13106670154193267,0.22429283259970367,1.1120754930670125,0.06514528935151698,2.0782499028068746,0.04557197126688442,0.31725871526749394,0.05748655406788501,0.06364095055288377,0.30311165109281774,1.8811168578711024,0.4509591652735543,0.13048714568929645,0.1413159148304289,0.2852685917825434,0.22091181324720816,0.004645027915541563,1.141288834408639,0.6301898755149054,0.00900149946834836,1.2599960356139666,0.001545582483990234,0.6532500600743786
MaxRing,0.05046927894414503,0.10317041638660193,0.07239121351104243,2.3755184867399874,0.8501278940486331,0.052342433414198856,2.0395383475075897,3.8650995085332887,1.479817513932741,2.1474460228252665,2.7635065066905473,3.98583651298663,0.5973178489421095,4.010065235875649,9.186712757368019,5.192314258930267,0.6402595621064031,0.0005071770567967747,0.03570642422230505,3.1728296058277525,0.3029979671934434,1.1430673015323702,0.6853537129991428,1.942302609118076,0.9402220048935767,2.2228532817655315,0.7766196676395533,1.4382103991626094,0.04132938443357064,1.35897999711806,0.16421369605368236,0.27833527741173375,5.284292916717343e-07,7.512303164667122,3.2906696594763454,1.891549778949736,0.08246957650062348
nHet,4.110428531611468,1.092633234108857,0.3007854456443275,0.00555940781117867,0.0008035415020236919,0.05872732835183065,0.16316735062700433,0.7797740418659992,0.33939979163750883,0.34728874790042064,0.011437426664451583,0.09059161922774915,0.6708719758129927,0.011928140941554081,6.388034450260594e-05,0.06396695081981714,0.0468531685116258,0.010001732054325604,0.532442186690065,0.16990637461422478,0.009961347092897156,0.005237894808921016,0.692386655660221,0.23011231131187218,0.03364053073812515,0.010849589485020199,0.0825648877101105,0.02594402430726667,0.00048599145466429885,0.12560283315106996,0.01644270993778269,0.0005653677461410897,0.058391456747779624,0.27204419157275617,0.0016028935416617174,0.3338675307092071,0.040025303690468125
fChar,0.03185130366786557,0.09773838655836545,0.02332026505731733,3.7480561425901358,1.788399979020834,0.07207925128138566,1.269898698684047,0.5619416420267851,0.023666200407717802,0.6718928557097477,3.036378907360465,1.7978062826826287,4.456335272585933,1.472314217594346,0.019003558370714255,2.2728281504141394,0.10447789491563866,3.0637748553831887,0.1105912239950187,12.547974408168269,2.384374963650295,7.5353408111968,3.0435872972815954,0.17358061691046917,1.3560677802680787,1.0076634943763076,12.004017286680002,1.0864706116936258,0.9386049414363418,0.04747259237332564,0.8446565234732022,7.470731408745099,0.3022588180944398,0.03829317911223164,0.006430839626325822,0.8558164652321105,5.147909418513948
nRig,3.230040379747435,0.18685619684763616,0.7090573336838341,2.2378857887217296,0.16038179722214305,0.06768505393551064,1.8846054777695562,1.118487628411583,0.48143340865489925,0.0015218654254637877,1.115903962226196,0.1624428878504541,0.45064879205035946,0.2317931656286216,0.04473075748793372,0.20788577512849743,0.9620234785915674,0.23446510140241983,1.7877788034521485,0.01374628806764611,0.22821705085423757,0.030272789153137053,0.0029325306252721488,0.4242103495568389,1.0279503550755462,0.1682722860541851,0.2320832694771157,0.6579438005802608,0.26028748726413226,0.0007197169804191992,0.02119566071889291,1.1015665671547514,0.4231195450091988,0.0003441231683787911,0.10306306966109124,0.04867969636398243,0.2648470891214139
Flex,3.23210809052154,0.6365250416908277,1.5633124663222135,0.3485415869171753,0.11150056206308781,0.011265576274386116,0.3569191854342373,0.000770213528287672,1.0224679177647644,0.007346250035696485,1.7311331580061267,2.152092015578329,0.44752756780617237,0.18923874865025386,1.2363088413301895,0.00041551581441927994,0.09515068944017115,0.755618905811704,0.07082990836237119,0.04354989492926056,0.1031696352516561,0.37886476194150626,0.04098215699104051,0.09254532099751525,2.9710404877751606,0.4453846629128073,0.1916054025923768,0.009229856230956584,0.18642714714267555,0.4438680228038854,0.012059464257475543,0.001474107882347091,1.0119406649739173,0.05325601992053399,0.004938044512134772,0.24077640276806483,0.010214222672987387
nStereo,0.856224213147811,0.0698119172947493,1.762154744596523,0.8002241497123338,0.27821171738976735,1.9427162447158066,0.07550814252981623,1.3830651280650186,0.018048834814486436,10.275537511634365,2.125780079560451,2.824057554863331,0.6777082671404412,4.22099437017404,1.8979797530291307,0.022555628114284028,0.42303712919903436,0.11988704588409849,2.929699065332338,1.049945380261354,0.517687657468106,1.3428066120106608,0.7245464543159199,0.0008831338977680087,0.10521738446863171,0.00889331957010219,0.7228460663702729,0.0390495338067458,1.1522061971843938,3.12248551698475,1.626912739533194,4.208917618842997,0.333397664524576,0.34410901112267006,0.03671356827580217,1.071122555550809,2.5650256313785307
NonBiodegradable,0.1674877273744951,0.0002995243658629999,0.7613419796847801,0.003255483554582085,2.887749522624839,0.19996070286484507,4.430933148441978,7.363248211062044,2.8461997192278163,0.971415258857249,0.21952029045901517,2.461951518999885,1.0516501932849616,7.13766862221564,0.49821524710597176,0.0005348584648530546,3.0826055229098963,0.04393410296395726,1.637021374582789,0.10143665857703871,0.008951505729101208,0.4263807553119615,3.870641399503363,0.00013368498128726926,0.3200654265494036,3.459644280494742,0.03778517587919723,2.685082652606619,2.2107787907207412,0.4181174904821786,0.44206502526252534,0.16680385467625095,0.45174083484130767,7.616218965251371,1.1112037988864032,0.03452372786405636,0.2827048219281279
NonGenotoxic_Carcinogenicity,1.6653716003019705,1.165450436804718,0.7873204258485594,1.8377000726252244,0.029352334774661794,0.10308204672116975,0.6167265578982424,0.03391616406645411,4.080852541914678,0.008589484341296923,0.06861522720551667,1.8853792436116197,1.3450019353684166,3.0797570625250956,0.33256595535591543,1.0164652920043244,1.634542165940697,0.05141035246635338,0.45045761790903716,2.061491031812488,0.055061692054758096,0.6610055671834657,0.005012035425218287,0.0040831919007517465,0.08704054181086726,5.061733602909613,0.2790483785811192,0.03491732863307947,0.06693237533552732,2.5726159098913395,0.1291087425939142,0.22001158714744962,0.003916890367815645,0.08317479150713017,0.09020479105164463,0.29880528087714775,0.2871329383828436
SureChEMBL,2.684528919735644,0.800884509312216,0.0926775983215893,2.057439269861254,0.3266921834358954,0.04254961896230419,0.6935064868431922,1.4035588071231377,0.3650660280638656,0.739822051683201,1.4758644589000847,0.01768836460936613,2.7804053891661114,0.5476106856162104,0.03213666942654238,0.5013003347691485,0.9346093040845087,0.5394084345719442,0.010627017597173754,1.5027539326319777,0.0028927535529266815,0.07733074560640507,0.15981565323975294,0.17979961783394102,0.002017351539787051,0.933186101077671,0.3289888944514225,0.03207404697168833,1.180083409398384,0.1034149807673045,2.0619282642766077,0.7059221279987838,2.20784172302152,1.1696497575140943,0.04245100656442588,0.08704494335948657,0.17904203299556484
LD50_oral,0.0030672588370570715,0.22086878375661276,0.03875258727412126,1.0717023703392654,0.1596313174866989,0.0380916452047623,0.8133988296001331,2.5256272972775307,2.550854159572585,0.008067232611205686,10.820244866137298,7.487674518332319,0.1895878678677526,4.202329209965764,9.345313296558912,0.4540943568110248,1.853591902058168,0.9613076003145924,0.18934570335067238,0.8025912757778761,0.0023687420277308164,0.9688931083087579,0.45029448795302074,0.059883507831604094,0.8026895528361454,2.3521725372700435,5.806575507931322,5.977536355562719,3.041461984296333,0.38889975940204324,2.174725271228203,1.1593885537728028,1.8394654297888386,0.011997829431213032,0.570580872236157,1.7969770825408127,0.6754664051500515
Skin_Sensitization,1.3795498417852654,0.002575779701964438,0.2312816060901485,0.05671213936573225,7.693747996170221,0.42727525068801153,1.028894789457395,2.9718207095156157,0.053177512558230285,2.989545116483497,0.02215060966695403,0.015681224436126778,1.7031458131504873,0.07686008814785539,0.6926107765138928,0.09588089139734485,0.11544545178204725,0.18934997312681207,1.7129245550496706,0.1439124251715784,1.0380989375880123,0.027131353395593288,0.17336353744579444,0.03566675909309067,2.923316292938145,0.08335507782620448,1.6962420227065584,4.538097452954311,2.899191678015263,0.22216138616074133,0.44738858054889613,0.6473860570222374,6.221658548237945,4.292207224722895,0.4406671424394655,0.08147294528346001,1.7441905334216472
Acute_Aquatic_Toxicity,0.5980869731150817,0.14939571511550587,0.3260901810482056,0.005506250838976294,0.012355389947723611,4.609977829084723,6.257125412226554,0.04305473083135049,5.648251712185247,0.005554091854391281,0.48005475356441024,1.8116268556062163,1.2133729001333085,0.07912865319815113,6.733656353923849,1.4050684790472872,0.7946995743270372,4.07784679271743,3.900468368750038,1.1264416154616845,3.4520174795324924e-05,1.1377668720504144,4.367917850452715,0.004747650351967341,1.5498655884859185,0.9077274661688626,0.04881152254845433,0.40002846955386534,0.010096564137595958,0.20373196381788258,1.8906313057654833,0.8611614210257331,0.06684484837659409,0.10492127482399388,1.0769392612762474,1.99731681338949,0.31558245234914434
Toxicophores,2.5347318361893323,1.1123833146432376,0.20295454504364907,2.5624622158200876,0.4566248857848943,0.40524657441749645,1.570734678813225,0.42624923538260795,0.030255656377528625,0.034712589768986744,0.10699131628658577,0.0008024227732966458,1.0616453550973355,1.264907475378849,0.11243473640996854,0.003415930868761014,0.6425044041835043,0.016928180568911752,0.09627746959850722,1.9214479983933928,0.00912259743413002,0.0045175587069690324,1.0974705782654972,0.1134507184230548,0.7273498991919688,0.007834090404322251,0.0024576709240099154,0.05147698934478759,0.05467938349814693,0.18352405408476585,0.01823577009954687,3.2726359705501245,4.530186314467842,0.24913892200363355,0.8585076740667991,0.14069114440561492,0.9837476024622485
Genotoxic_Carcinogenicity_Mutagenicity,0.064975541913135,0.0023544072756360107,0.49025512853711595,0.8602758971607767,0.7189165658710989,2.0096238447843975,6.753467444615333,0.40254089310848457,0.26445014821765533,5.8941159295257375,7.680213424333653,0.23927070357807,0.069232690230766,1.0460088340289246,4.7628137579196945,1.3634441105060642,4.162907725502593,0.152904277276415,3.0738709674105507,0.6034851257677709,2.277976142139916,0.0041733284629928155,0.3561043651261673,1.4080570996414021,0.8754927318003206,2.8899684819273084,1.473616516308125,0.5661073059968371,1.0061662025017788,1.6043571721361145,1.064626309103405,0.5858657386113839,0.8636607965716235,0.39564019582321697,0.3761035157775961,0.07774184647367285,0.028165624445627545
QED,4.489032865224699,0.10414823485092005,0.07366043983082034,0.07586030314046802,0.10225080814016076,0.16467116263755613,0.001140529148082517,0.12490944316175241,0.0016520304547728397,0.12686540103579294,0.13419076251999043,0.21421305128088747,0.06893455991295785,0.023215667061364503,0.8251106130360157,0.02886297380901922,0.12619301347914197,1.1223855035823456,0.04768398844220097,0.28997318694075935,0.0015661186409577975,0.4348926234257804,0.1675485023245215,0.01902605999295503,0.7619592866174106,2.719371882454819,0.0023535291606006452,0.29485059501900585,0.0002524724738999798,1.3429264964791843,0.05011814605390192,0.46157610015394007,0.2328639551332693,1.2977778655067036,3.1673436597917113,0.004021832980380405,0.4646076099655442
Synth,2.11741484081699,0.6492270381301513,3.763745344346079,1.2766394532635423,0.40971175518377684,1.488648782675272,0.01571878359423174,0.10290929532043558,0.12098892774540723,1.6652281673107177,0.4405347464495062,2.095527810485428,0.19756665972404303,1.3575534279836332,0.2451675162569728,0.009805259679387359,0.00038149577100677923,0.15779848222564422,0.00011450310047234627,0.24045938136127995,0.03509801855602196,0.01999324292180268,0.4447961898340105,0.040587072061462205,0.14415729185766069,0.007275807498742469,0.0068906072891677175,0.12259589488362452,0.0110048892926336,1.554666674166129,0.011618510463262883,0.06270374664713017,0.25781505810576466,0.030125030615147996,0.17784274268064748,0.19207716674519507,0.17731023845488839
Fsp3,0.009353498606170333,3.1486659533387154,0.9342903259238824,3.3839969134964982,0.9119960076567414,1.1388242344952626,0.2842861572575209,0.42490795622742206,0.103815174191114,4.691967067603225,1.520342504450757,0.5355560052672635,0.028641717249172298,0.011437531016853297,0.003619670928589877,3.857235350401696e-05,0.15595746530907198,1.0931924537791964,3.524744889119081,0.11609416480814946,0.0005388649892551657,0.7783929264847513,3.146476010335237,0.13277058810434003,0.02088656480735313,0.07924754281502965,0.7076352401238292,1.8173177977956565,0.8255497938746366,0.7146858292995149,0.7582595653962968,0.843532511883244,0.19207551924019275,0.3594162497683056,0.28751921705332073,0.009028048594602179,0.07721289335556093
MCE-18,2.347269804445645,0.7429774511031794,0.18320346951821428,4.870421404311904,0.00021459375450711763,0.15505916293049102,1.1592331512673835,0.3133005025609375,0.6897586418829462,0.0016490518763425466,1.2100450891489412,1.6111630113309807,0.9643389865772443,0.3123147754021198,0.21973334961986343,0.012080144793572691,0.32547893207540635,0.21408378067463135,0.7470438141003157,0.10582075069376722,7.030557226142905e-05,0.012873496197104463,0.4066253263668764,0.09893311047184203,2.4244777398026276,0.9108774061381207,0.2739341365688127,0.04784778483416654,0.15189858141846416,0.059420416972348386,0.18879624135407058,0.8510961146608013,0.09905064328698172,0.0010565840068920316,0.13170192047199875,0.10379244622699861,0.04414010542465306
Natural Product-likeness,2.11310690787266,0.1676710455738955,3.4111669191004714,0.4993639374375301,0.9914700831567388,0.1878158238669203,0.47756026915313765,1.3754903260346671,0.8036784447593552,1.8320800485209126,0.11871956019252551,2.510264187369714,0.2585086206607545,0.6951582045767795,0.1334330067214961,0.4531310181022499,0.7659119127750046,0.035889061820163645,0.037952586814129455,0.14710083895724457,0.45622598242507295,0.041776111202224665,0.4016635629889912,1.1710031822691027,0.41336058235191414,0.45640064388712587,0.325327593974772,1.4127621057412865,2.336712944916068,2.709206718497612,0.6557504113804328,0.0010159481452742057,0.04990063895281321,0.056644188568494465,0.009941007999396668,1.2367912371147756,1.3523607798848152
Alarm_NMR,0.5375701650006444,0.007235461686447167,0.0034770402626111622,0.12216343326267591,5.2069250762814985,0.11597073024382128,3.8551309141814802,0.047923463624762935,3.729021009027684,0.8915883725124741,0.39315009259851036,0.01675357005747815,7.822150912679628,1.6923722445007048,0.3023314333742754,4.112880804244791,3.8531226741329894,0.3968224899538227,0.3945987342115406,0.9335991580213714,0.710805630142939,1.9695284743171462,0.30763983208012324,2.045130043702973,1.4524928687243024,0.009277080918644832,3.0433181700582463,7.230466325154418,2.1345405340369306,0.018813427948525745,0.500662224247352,2.014562303926796,0.028388474576197604,1.8324568841251208,3.0497029825091553,0.17307354403918104,0.30783375871612756
BMS,0.3497169218087383,0.09648801885147985,1.4429150774435482,0.09884560383576356,0.20096418575708805,5.1889134730774344,0.8885816637849736,8.125534166504258,0.24152901466723467,0.8648283982284668,5.711001855629605,3.0260646240342246,0.7500054789789079,0.6635270196392934,0.09191932822446872,0.5540130952024607,0.017981795566567958,0.7441239589752162,3.7541946074333032,2.623550576472079,0.5463507508099157,0.8339446886232936,3.074688279722566,1.599608983053604,1.6239697869958623,1.4753188952572278,0.09595453194202154,3.1774475540759557,0.17801715463516934,0.9570852214809182,0.7534192738715535,0.07879012543742621,1.0153179674049448,0.03327595813450124,0.1625580454584708,0.48571165690988927,0.011118171382181487
